,Station,Arrive,Depart,Train,index,Station_sequence
2607,戸塚,2021-11-30 19:56:00,2021-11-30 19:56:00,18-41-沼津-普通,11.5,戸塚
980,大船,2021-11-30 20:01:00,2021-11-30 20:01:00,18-41-沼津-普通,12.0,大船
2608,大船,2021-11-30 20:02:00,2021-11-30 20:02:00,18-41-沼津-普通,12.5,大船
981,藤沢,2021-11-30 20:07:00,2021-11-30 20:07:00,18-41-沼津-普通,13.0,藤沢
982,辻堂,2021-11-30 20:11:00,2021-11-30 20:11:00,18-41-沼津-普通,14.0,辻堂
983,茅ケ崎,2021-11-30 20:15:00,2021-11-30 20:15:00,18-41-沼津-普通,15.0,茅ケ崎
984,平塚,2021-11-30 20:21:00,2021-11-30 20:21:00,18-41-沼津-普通,16.0,平塚
2609,平塚,2021-11-30 20:26:00,2021-11-30 20:26:00,18-41-沼津-普通,16.5,平塚
985,大磯,2021-11-30 20:29:00,2021-11-30 20:29:00,18-41-沼津-普通,17.0,大磯
2610,大磯,2021-11-30 20:30:00,2021-11-30 20:30:00,18-41-沼津-普通,17.5,大磯
986,二宮,2021-11-30 20:34:00,2021-11-30 20:34:00,18-41-沼津-普通,18.0,二宮
987,国府津,2021-11-30 20:38:00,2021-11-30 20:38:00,18-41-沼津-普通,19.0,国府津
2611,国府津,2021-11-30 20:39:00,2021-11-30 20:39:00,18-41-沼津-普通,19.5,国府津
988,鴨宮,2021-11-30 20:42:00,2021-11-30 20:42:00,18-41-沼津-普通,20.0,鴨宮
2612,鴨宮,2021-11-30 20:43:00,2021-11-30 20:43:00,18-41-沼津-普通,20.5,鴨宮
989,小田原,2021-11-30 20:46:00,2021-11-30 20:46:00,18-41-沼津-普通,21.0,小田原
990,早川,2021-11-30 20:48:00,2021-11-30 20:48:00,18-41-沼津-普通,22.0,早川
2613,早川,2021-11-30 20:49:00,2021-11-30 20:49:00,18-41-沼津-普通,22.5,早川
991,根府川,2021-11-30 20:53:00,2021-11-30 20:53:00,18-41-沼津-普通,23.0,根府川
2614,根府川,2021-11-30 20:54:00,2021-11-30 20:54:00,18-41-沼津-普通,23.5,根府川
992,真鶴,2021-11-30 20:58:00,2021-11-30 20:58:00,18-41-沼津-普通,24.0,真鶴
2615,真鶴,2021-11-30 20:59:00,2021-11-30 20:59:00,18-41-沼津-普通,24.5,真鶴
993,湯河原,2021-11-30 21:02:00,2021-11-30 21:02:00,18-41-沼津-普通,25.0,湯河原
2616,湯河原,2021-11-30 21:03:00,2021-11-30 21:03:00,18-41-沼津-普通,25.5,湯河原
994,熱海,2021-11-30 21:09:00,2021-11-30 21:09:00,18-41-沼津-普通,26.0,熱海
2617,熱海,2021-11-30 21:11:00,2021-11-30 21:11:00,18-41-沼津-普通,26.5,熱海
995,函南,2021-11-30 21:19:00,2021-11-30 21:19:00,18-41-沼津-普通,27.0,函南
2618,函南,2021-11-30 21:20:00,2021-11-30 21:20:00,18-41-沼津-普通,27.5,函南
996,三島,2021-11-30 21:26:00,2021-11-30 21:26:00,18-41-沼津-普通,28.0,三島
2619,三島,2021-11-30 21:27:00,2021-11-30 21:27:00,18-41-沼津-普通,28.5,三島
997,沼津,2021-11-30 21:32:00,,18-41-沼津-普通,29.0,沼津
1279,大宮(埼玉),2021-11-30 18:48:00,2021-11-30 18:48:00,18-49-上野-アーバン,0.0,大宮(埼玉)
1280,浦和,2021-11-30 18:56:00,2021-11-30 18:56:00,18-49-上野-アーバン,1.0,浦和
1281,赤羽,2021-11-30 19:04:00,2021-11-30 19:04:00,18-49-上野-アーバン,2.0,赤羽
1282,上野,2021-11-30 19:15:00,,18-49-上野-アーバン,3.0,上野/新宿
675,大宮(埼玉),2021-11-30 18:55:00,2021-11-30 18:55:00,18-56-上野-普通,0.0,大宮(埼玉)
676,さいたま新都心,2021-11-30 18:59:00,2021-11-30 18:59:00,18-56-上野-普通,1.0,さいたま新都心
677,浦和,2021-11-30 19:03:00,2021-11-30 19:03:00,18-56-上野-普通,2.0,浦和
678,赤羽,2021-11-30 19:11:00,2021-11-30 19:11:00,18-56-上野-普通,3.0,赤羽
2442,赤羽,2021-11-30 19:12:00,2021-11-30 19:12:00,18-56-上野-普通,3.5,赤羽
679,尾久,2021-11-30 19:16:00,2021-11-30 19:16:00,18-56-上野-普通,4.0,尾久/池袋
680,上野,2021-11-30 19:22:00,,18-56-上野-普通,5.0,上野/新宿
433,大宮(埼玉),2021-11-30 19:05:00,2021-11-30 19:05:00,19-06-小田原-普通,0.0,大宮(埼玉)
434,さいたま新都心,2021-11-30 19:09:00,2021-11-30 19:09:00,19-06-小田原-普通,1.0,さいたま新都心
435,浦和,2021-11-30 19:13:00,2021-11-30 19:13:00,19-06-小田原-普通,2.0,浦和
2307,浦和,2021-11-30 19:14:00,2021-11-30 19:14:00,19-06-小田原-普通,2.5,浦和
436,赤羽,2021-11-30 19:22:00,2021-11-30 19:22:00,19-06-小田原-普通,3.0,赤羽
437,尾久,2021-11-30 19:27:00,2021-11-30 19:27:00,19-06-小田原-普通,4.0,尾久/池袋
438,上野,2021-11-30 19:33:00,2021-11-30 19:33:00,19-06-小田原-普通,5.0,上野/新宿
2308,上野,2021-11-30 19:34:00,2021-11-30 19:34:00,19-06-小田原-普通,5.5,上野/新宿
439,東京,2021-11-30 19:39:00,2021-11-30 19:39:00,19-06-小田原-普通,6.0,東京/渋谷
2309,東京,2021-11-30 19:41:00,2021-11-30 19:41:00,19-06-小田原-普通,6.5,東京/渋谷
440,新橋,2021-11-30 19:43:00,2021-11-30 19:43:00,19-06-小田原-普通,7.0,新橋/恵比寿
2310,新橋,2021-11-30 19:44:00,2021-11-30 19:44:00,19-06-小田原-普通,7.5,新橋/恵比寿
441,品川,2021-11-30 19:49:00,2021-11-30 19:49:00,19-06-小田原-普通,8.0,品川/大崎
2311,品川,2021-11-30 19:50:00,2021-11-30 19:50:00,19-06-小田原-普通,8.5,品川/大崎
442,川崎,2021-11-30 19:58:00,2021-11-30 19:58:00,19-06-小田原-普通,9.0,川崎/武蔵小杉
2312,川崎,2021-11-30 19:59:00,2021-11-30 19:59:00,19-06-小田原-普通,9.5,川崎/武蔵小杉
443,横浜,2021-11-30 20:07:00,2021-11-30 20:07:00,19-06-小田原-普通,10.0,横浜
2313,横浜,2021-11-30 20:08:00,2021-11-30 20:08:00,19-06-小田原-普通,10.5,横浜
444,戸塚,2021-11-30 20:18:00,2021-11-30 20:18:00,19-06-小田原-普通,11.0,戸塚
2314,戸塚,2021-11-30 20:19:00,2021-11-30 20:19:00,19-06-小田原-普通,11.5,戸塚
445,大船,2021-11-30 20:25:00,2021-11-30 20:25:00,19-06-小田原-普通,12.0,大船
2315,大船,2021-11-30 20:26:00,2021-11-30 20:26:00,19-06-小田原-普通,12.5,大船
446,藤沢,2021-11-30 20:30:00,2021-11-30 20:30:00,19-06-小田原-普通,13.0,藤沢
2316,藤沢,2021-11-30 20:31:00,2021-11-30 20:31:00,19-06-小田原-普通,13.5,藤沢
447,辻堂,2021-11-30 20:34:00,2021-11-30 20:34:00,19-06-小田原-普通,14.0,辻堂
2317,辻堂,2021-11-30 20:35:00,2021-11-30 20:35:00,19-06-小田原-普通,14.5,辻堂
448,茅ケ崎,2021-11-30 20:38:00,2021-11-30 20:38:00,19-06-小田原-普通,15.0,茅ケ崎
2318,茅ケ崎,2021-11-30 20:39:00,2021-11-30 20:39:00,19-06-小田原-普通,15.5,茅ケ崎
449,平塚,2021-11-30 20:44:00,2021-11-30 20:44:00,19-06-小田原-普通,16.0,平塚
2319,平塚,2021-11-30 20:50:00,2021-11-30 20:50:00,19-06-小田原-普通,16.5,平塚
450,大磯,2021-11-30 20:53:00,2021-11-30 20:53:00,19-06-小田原-普通,17.0,大磯
2320,大磯,2021-11-30 20:54:00,2021-11-30 20:54:00,19-06-小田原-普通,17.5,大磯
451,二宮,2021-11-30 20:58:00,2021-11-30 20:58:00,19-06-小田原-普通,18.0,二宮
452,国府津,2021-11-30 21:03:00,2021-11-30 21:03:00,19-06-小田原-普通,19.0,国府津
2321,国府津,2021-11-30 21:10:00,2021-11-30 21:10:00,19-06-小田原-普通,19.5,国府津
453,鴨宮,2021-11-30 21:13:00,2021-11-30 21:13:00,19-06-小田原-普通,20.0,鴨宮
2322,鴨宮,2021-11-30 21:14:00,2021-11-30 21:14:00,19-06-小田原-普通,20.5,鴨宮
454,小田原,2021-11-30 21:18:00,,19-06-小田原-普通,21.0,小田原
1446,大宮(埼玉),2021-11-30 19:25:00,2021-11-30 19:25:00,19-26-沼津-普通,0.0,大宮(埼玉)
1447,さいたま新都心,2021-11-30 19:28:00,2021-11-30 19:28:00,19-26-沼津-普通,1.0,さいたま新都心
2861,さいたま新都心,2021-11-30 19:29:00,2021-11-30 19:29:00,19-26-沼津-普通,1.5,さいたま新都心
1448,浦和,2021-11-30 19:33:00,2021-11-30 19:33:00,19-26-沼津-普通,2.0,浦和
1449,赤羽,2021-11-30 19:42:00,2021-11-30 19:42:00,19-26-沼津-普通,3.0,赤羽
1450,尾久,2021-11-30 19:47:00,2021-11-30 19:47:00,19-26-沼津-普通,4.0,尾久/池袋
1451,上野,2021-11-30 19:53:00,2021-11-30 19:53:00,19-26-沼津-普通,5.0,上野/新宿
2862,上野,2021-11-30 19:54:00,2021-11-30 19:54:00,19-26-沼津-普通,5.5,上野/新宿
1452,東京,2021-11-30 20:00:00,2021-11-30 20:00:00,19-26-沼津-普通,6.0,東京/渋谷
2863,東京,2021-11-30 20:02:00,2021-11-30 20:02:00,19-26-沼津-普通,6.5,東京/渋谷
1453,新橋,2021-11-30 20:05:00,2021-11-30 20:05:00,19-26-沼津-普通,7.0,新橋/恵比寿
1454,品川,2021-11-30 20:11:00,2021-11-30 20:11:00,19-26-沼津-普通,8.0,品川/大崎
2864,品川,2021-11-30 20:13:00,2021-11-30 20:13:00,19-26-沼津-普通,8.5,品川/大崎
1455,川崎,2021-11-30 20:21:00,2021-11-30 20:21:00,19-26-沼津-普通,9.0,川崎/武蔵小杉
2865,川崎,2021-11-30 20:22:00,2021-11-30 20:22:00,19-26-沼津-普通,9.5,川崎/武蔵小杉
1456,横浜,2021-11-30 20:30:00,2021-11-30 20:30:00,19-26-沼津-普通,10.0,横浜
2866,横浜,2021-11-30 20:31:00,2021-11-30 20:31:00,19-26-沼津-普通,10.5,横浜
1457,戸塚,2021-11-30 20:41:00,2021-11-30 20:41:00,19-26-沼津-普通,11.0,戸塚
1458,大船,2021-11-30 20:47:00,2021-11-30 20:47:00,19-26-沼津-普通,12.0,大船
2867,大船,2021-11-30 20:48:00,2021-11-30 20:48:00,19-26-沼津-普通,12.5,大船
1459,藤沢,2021-11-30 20:52:00,2021-11-30 20:52:00,19-26-沼津-普通,13.0,藤沢
2868,藤沢,2021-11-30 20:53:00,2021-11-30 20:53:00,19-26-沼津-普通,13.5,藤沢
1460,辻堂,2021-11-30 20:56:00,2021-11-30 20:56:00,19-26-沼津-普通,14.0,辻堂
2869,辻堂,2021-11-30 20:57:00,2021-11-30 20:57:00,19-26-沼津-普通,14.5,辻堂
1461,茅ケ崎,2021-11-30 21:00:00,2021-11-30 21:00:00,19-26-沼津-普通,15.0,茅ケ崎
2870,茅ケ崎,2021-11-30 21:01:00,2021-11-30 21:01:00,19-26-沼津-普通,15.5,茅ケ崎
1462,平塚,2021-11-30 21:05:00,2021-11-30 21:05:00,19-26-沼津-普通,16.0,平塚
2871,平塚,2021-11-30 21:06:00,2021-11-30 21:06:00,19-26-沼津-普通,16.5,平塚
1463,大磯,2021-11-30 21:09:00,2021-11-30 21:09:00,19-26-沼津-普通,17.0,大磯
2872,大磯,2021-11-30 21:10:00,2021-11-30 21:10:00,19-26-沼津-普通,17.5,大磯
1464,二宮,2021-11-30 21:14:00,2021-11-30 21:14:00,19-26-沼津-普通,18.0,二宮
1465,国府津,2021-11-30 21:18:00,2021-11-30 21:18:00,19-26-沼津-普通,19.0,国府津
2873,国府津,2021-11-30 21:19:00,2021-11-30 21:19:00,19-26-沼津-普通,19.5,国府津
1466,鴨宮,2021-11-30 21:21:00,2021-11-30 21:21:00,19-26-沼津-普通,20.0,鴨宮
2874,鴨宮,2021-11-30 21:22:00,2021-11-30 21:22:00,19-26-沼津-普通,20.5,鴨宮
1467,小田原,2021-11-30 21:26:00,2021-11-30 21:26:00,19-26-沼津-普通,21.0,小田原
2875,小田原,2021-11-30 21:30:00,2021-11-30 21:30:00,19-26-沼津-普通,21.5,小田原
1468,早川,2021-11-30 21:32:00,2021-11-30 21:32:00,19-26-沼津-普通,22.0,早川
1469,根府川,2021-11-30 21:37:00,2021-11-30 21:37:00,19-26-沼津-普通,23.0,根府川
1470,真鶴,2021-11-30 21:42:00,2021-11-30 21:42:00,19-26-沼津-普通,24.0,真鶴
1471,湯河原,2021-11-30 21:46:00,2021-11-30 21:46:00,19-26-沼津-普通,25.0,湯河原
1472,熱海,2021-11-30 21:53:00,2021-11-30 21:53:00,19-26-沼津-普通,26.0,熱海
2876,熱海,2021-11-30 21:59:00,2021-11-30 21:59:00,19-26-沼津-普通,26.5,熱海
1473,函南,2021-11-30 22:07:00,2021-11-30 22:07:00,19-26-沼津-普通,27.0,函南
2877,函南,2021-11-30 22:08:00,2021-11-30 22:08:00,19-26-沼津-普通,27.5,函南
1474,三島,2021-11-30 22:14:00,2021-11-30 22:14:00,19-26-沼津-普通,28.0,三島
2878,三島,2021-11-30 22:16:00,2021-11-30 22:16:00,19-26-沼津-普通,28.5,三島
1475,沼津,2021-11-30 22:21:00,,19-26-沼津-普通,29.0,沼津
1549,大宮(埼玉),2021-11-30 19:42:00,2021-11-30 19:42:00,19-43-上野-アーバン,0.0,大宮(埼玉)
1550,浦和,2021-11-30 19:48:00,2021-11-30 19:48:00,19-43-上野-アーバン,1.0,浦和
1551,赤羽,2021-11-30 19:56:00,2021-11-30 19:56:00,19-43-上野-アーバン,2.0,赤羽
2915,赤羽,2021-11-30 19:57:00,2021-11-30 19:57:00,19-43-上野-アーバン,2.5,赤羽
1552,上野,2021-11-30 20:07:00,,19-43-上野-アーバン,3.0,上野/新宿
1236,大宮(埼玉),2021-11-30 19:48:00,2021-11-30 19:48:00,19-49-熱海-普通,0.0,大宮(埼玉)
1237,さいたま新都心,2021-11-30 19:51:00,2021-11-30 19:51:00,19-49-熱海-普通,1.0,さいたま新都心
1238,浦和,2021-11-30 19:55:00,2021-11-30 19:55:00,19-49-熱海-普通,2.0,浦和
2744,浦和,2021-11-30 19:56:00,2021-11-30 19:56:00,19-49-熱海-普通,2.5,浦和
1239,赤羽,2021-11-30 20:03:00,2021-11-30 20:03:00,19-49-熱海-普通,3.0,赤羽
2745,赤羽,2021-11-30 20:04:00,2021-11-30 20:04:00,19-49-熱海-普通,3.5,赤羽
1240,尾久,2021-11-30 20:08:00,2021-11-30 20:08:00,19-49-熱海-普通,4.0,尾久/池袋
2746,尾久,2021-11-30 20:09:00,2021-11-30 20:09:00,19-49-熱海-普通,4.5,尾久/池袋
1241,上野,2021-11-30 20:15:00,2021-11-30 20:15:00,19-49-熱海-普通,5.0,上野/新宿
2747,上野,2021-11-30 20:16:00,2021-11-30 20:16:00,19-49-熱海-普通,5.5,上野/新宿
1242,東京,2021-11-30 20:21:00,2021-11-30 20:21:00,19-49-熱海-普通,6.0,東京/渋谷
2748,東京,2021-11-30 20:22:00,2021-11-30 20:22:00,19-49-熱海-普通,6.5,東京/渋谷
1243,新橋,2021-11-30 20:25:00,2021-11-30 20:25:00,19-49-熱海-普通,7.0,新橋/恵比寿
2749,新橋,2021-11-30 20:26:00,2021-11-30 20:26:00,19-49-熱海-普通,7.5,新橋/恵比寿
1244,品川,2021-11-30 20:31:00,2021-11-30 20:31:00,19-49-熱海-普通,8.0,品川/大崎
2750,品川,2021-11-30 20:32:00,2021-11-30 20:32:00,19-49-熱海-普通,8.5,品川/大崎
1245,川崎,2021-11-30 20:41:00,2021-11-30 20:41:00,19-49-熱海-普通,9.0,川崎/武蔵小杉
2751,川崎,2021-11-30 20:42:00,2021-11-30 20:42:00,19-49-熱海-普通,9.5,川崎/武蔵小杉
1246,横浜,2021-11-30 20:51:00,2021-11-30 20:51:00,19-49-熱海-普通,10.0,横浜
2752,横浜,2021-11-30 20:55:00,2021-11-30 20:55:00,19-49-熱海-普通,10.5,横浜
1247,戸塚,2021-11-30 21:05:00,2021-11-30 21:05:00,19-49-熱海-普通,11.0,戸塚
2753,戸塚,2021-11-30 21:06:00,2021-11-30 21:06:00,19-49-熱海-普通,11.5,戸塚
1248,大船,2021-11-30 21:11:00,2021-11-30 21:11:00,19-49-熱海-普通,12.0,大船
2754,大船,2021-11-30 21:12:00,2021-11-30 21:12:00,19-49-熱海-普通,12.5,大船
1249,藤沢,2021-11-30 21:16:00,2021-11-30 21:16:00,19-49-熱海-普通,13.0,藤沢
2755,藤沢,2021-11-30 21:17:00,2021-11-30 21:17:00,19-49-熱海-普通,13.5,藤沢
1250,辻堂,2021-11-30 21:20:00,2021-11-30 21:20:00,19-49-熱海-普通,14.0,辻堂
2756,辻堂,2021-11-30 21:21:00,2021-11-30 21:21:00,19-49-熱海-普通,14.5,辻堂
1251,茅ケ崎,2021-11-30 21:24:00,2021-11-30 21:24:00,19-49-熱海-普通,15.0,茅ケ崎
1252,平塚,2021-11-30 21:29:00,2021-11-30 21:29:00,19-49-熱海-普通,16.0,平塚
2757,平塚,2021-11-30 21:30:00,2021-11-30 21:30:00,19-49-熱海-普通,16.5,平塚
1253,大磯,2021-11-30 21:33:00,2021-11-30 21:33:00,19-49-熱海-普通,17.0,大磯
1254,二宮,2021-11-30 21:37:00,2021-11-30 21:37:00,19-49-熱海-普通,18.0,二宮
2758,二宮,2021-11-30 21:38:00,2021-11-30 21:38:00,19-49-熱海-普通,18.5,二宮
1255,国府津,2021-11-30 21:42:00,2021-11-30 21:42:00,19-49-熱海-普通,19.0,国府津
2759,国府津,2021-11-30 21:46:00,2021-11-30 21:46:00,19-49-熱海-普通,19.5,国府津
1256,鴨宮,2021-11-30 21:49:00,2021-11-30 21:49:00,19-49-熱海-普通,20.0,鴨宮
2760,鴨宮,2021-11-30 21:50:00,2021-11-30 21:50:00,19-49-熱海-普通,20.5,鴨宮
1257,小田原,2021-11-30 21:53:00,2021-11-30 21:53:00,19-49-熱海-普通,21.0,小田原
2761,小田原,2021-11-30 22:01:00,2021-11-30 22:01:00,19-49-熱海-普通,21.5,小田原
1258,早川,2021-11-30 22:03:00,2021-11-30 22:03:00,19-49-熱海-普通,22.0,早川
2762,早川,2021-11-30 22:04:00,2021-11-30 22:04:00,19-49-熱海-普通,22.5,早川
1259,根府川,2021-11-30 22:08:00,2021-11-30 22:08:00,19-49-熱海-普通,23.0,根府川
2763,根府川,2021-11-30 22:09:00,2021-11-30 22:09:00,19-49-熱海-普通,23.5,根府川
1260,真鶴,2021-11-30 22:13:00,2021-11-30 22:13:00,19-49-熱海-普通,24.0,真鶴
2764,真鶴,2021-11-30 22:14:00,2021-11-30 22:14:00,19-49-熱海-普通,24.5,真鶴
1261,湯河原,2021-11-30 22:17:00,2021-11-30 22:17:00,19-49-熱海-普通,25.0,湯河原
2765,湯河原,2021-11-30 22:18:00,2021-11-30 22:18:00,19-49-熱海-普通,25.5,湯河原
1262,熱海,2021-11-30 22:24:00,,19-49-熱海-普通,26.0,熱海
1855,大宮(埼玉),2021-11-30 20:06:00,2021-11-30 20:06:00,20-07-熱海-普通,0.0,大宮(埼玉)
1856,さいたま新都心,2021-11-30 20:10:00,2021-11-30 20:10:00,20-07-熱海-普通,1.0,さいたま新都心
1857,浦和,2021-11-30 20:14:00,2021-11-30 20:14:00,20-07-熱海-普通,2.0,浦和
1858,赤羽,2021-11-30 20:22:00,2021-11-30 20:22:00,20-07-熱海-普通,3.0,赤羽
3082,赤羽,2021-11-30 20:23:00,2021-11-30 20:23:00,20-07-熱海-普通,3.5,赤羽
1859,尾久,2021-11-30 20:27:00,2021-11-30 20:27:00,20-07-熱海-普通,4.0,尾久/池袋
1860,上野,2021-11-30 20:33:00,2021-11-30 20:33:00,20-07-熱海-普通,5.0,上野/新宿
3083,上野,2021-11-30 20:34:00,2021-11-30 20:34:00,20-07-熱海-普通,5.5,上野/新宿
1861,東京,2021-11-30 20:39:00,2021-11-30 20:39:00,20-07-熱海-普通,6.0,東京/渋谷
3084,東京,2021-11-30 20:40:00,2021-11-30 20:40:00,20-07-熱海-普通,6.5,東京/渋谷
1862,新橋,2021-11-30 20:43:00,2021-11-30 20:43:00,20-07-熱海-普通,7.0,新橋/恵比寿
3085,新橋,2021-11-30 20:44:00,2021-11-30 20:44:00,20-07-熱海-普通,7.5,新橋/恵比寿
1863,品川,2021-11-30 20:50:00,2021-11-30 20:50:00,20-07-熱海-普通,8.0,品川/大崎
3086,品川,2021-11-30 20:52:00,2021-11-30 20:52:00,20-07-熱海-普通,8.5,品川/大崎
1864,川崎,2021-11-30 21:00:00,2021-11-30 21:00:00,20-07-熱海-普通,9.0,川崎/武蔵小杉
3087,川崎,2021-11-30 21:01:00,2021-11-30 21:01:00,20-07-熱海-普通,9.5,川崎/武蔵小杉
1865,横浜,2021-11-30 21:09:00,2021-11-30 21:09:00,20-07-熱海-普通,10.0,横浜
3088,横浜,2021-11-30 21:10:00,2021-11-30 21:10:00,20-07-熱海-普通,10.5,横浜
1866,戸塚,2021-11-30 21:19:00,2021-11-30 21:19:00,20-07-熱海-普通,11.0,戸塚
1867,大船,2021-11-30 21:25:00,2021-11-30 21:25:00,20-07-熱海-普通,12.0,大船
1868,藤沢,2021-11-30 21:30:00,2021-11-30 21:30:00,20-07-熱海-普通,13.0,藤沢
1869,辻堂,2021-11-30 21:34:00,2021-11-30 21:34:00,20-07-熱海-普通,14.0,辻堂
1870,茅ケ崎,2021-11-30 21:37:00,2021-11-30 21:37:00,20-07-熱海-普通,15.0,茅ケ崎
3089,茅ケ崎,2021-11-30 21:38:00,2021-11-30 21:38:00,20-07-熱海-普通,15.5,茅ケ崎
1871,平塚,2021-11-30 21:43:00,2021-11-30 21:43:00,20-07-熱海-普通,16.0,平塚
3090,平塚,2021-11-30 21:48:00,2021-11-30 21:48:00,20-07-熱海-普通,16.5,平塚
1872,大磯,2021-11-30 21:51:00,2021-11-30 21:51:00,20-07-熱海-普通,17.0,大磯
3091,大磯,2021-11-30 21:52:00,2021-11-30 21:52:00,20-07-熱海-普通,17.5,大磯
1873,二宮,2021-11-30 21:56:00,2021-11-30 21:56:00,20-07-熱海-普通,18.0,二宮
1874,国府津,2021-11-30 22:01:00,2021-11-30 22:01:00,20-07-熱海-普通,19.0,国府津
3092,国府津,2021-11-30 22:07:00,2021-11-30 22:07:00,20-07-熱海-普通,19.5,国府津
1875,鴨宮,2021-11-30 22:10:00,2021-11-30 22:10:00,20-07-熱海-普通,20.0,鴨宮
3093,鴨宮,2021-11-30 22:11:00,2021-11-30 22:11:00,20-07-熱海-普通,20.5,鴨宮
1876,小田原,2021-11-30 22:14:00,2021-11-30 22:14:00,20-07-熱海-普通,21.0,小田原
3094,小田原,2021-11-30 22:15:00,2021-11-30 22:15:00,20-07-熱海-普通,21.5,小田原
1877,早川,2021-11-30 22:17:00,2021-11-30 22:17:00,20-07-熱海-普通,22.0,早川
3095,早川,2021-11-30 22:18:00,2021-11-30 22:18:00,20-07-熱海-普通,22.5,早川
1878,根府川,2021-11-30 22:22:00,2021-11-30 22:22:00,20-07-熱海-普通,23.0,根府川
1879,真鶴,2021-11-30 22:27:00,2021-11-30 22:27:00,20-07-熱海-普通,24.0,真鶴
3096,真鶴,2021-11-30 22:28:00,2021-11-30 22:28:00,20-07-熱海-普通,24.5,真鶴
1880,湯河原,2021-11-30 22:31:00,2021-11-30 22:31:00,20-07-熱海-普通,25.0,湯河原
3097,湯河原,2021-11-30 22:32:00,2021-11-30 22:32:00,20-07-熱海-普通,25.5,湯河原
1881,熱海,2021-11-30 22:39:00,,20-07-熱海-普通,26.0,熱海
1204,大宮(埼玉),2021-11-30 20:26:00,2021-11-30 20:26:00,20-27-伊東-普通,0.0,大宮(埼玉)
1205,さいたま新都心,2021-11-30 20:30:00,2021-11-30 20:30:00,20-27-伊東-普通,1.0,さいたま新都心
1206,浦和,2021-11-30 20:34:00,2021-11-30 20:34:00,20-27-伊東-普通,2.0,浦和
2728,浦和,2021-11-30 20:35:00,2021-11-30 20:35:00,20-27-伊東-普通,2.5,浦和
1207,赤羽,2021-11-30 20:42:00,2021-11-30 20:42:00,20-27-伊東-普通,3.0,赤羽
2729,赤羽,2021-11-30 20:43:00,2021-11-30 20:43:00,20-27-伊東-普通,3.5,赤羽
1208,尾久,2021-11-30 20:47:00,2021-11-30 20:47:00,20-27-伊東-普通,4.0,尾久/池袋
2730,尾久,2021-11-30 20:48:00,2021-11-30 20:48:00,20-27-伊東-普通,4.5,尾久/池袋
1209,上野,2021-11-30 20:53:00,2021-11-30 20:53:00,20-27-伊東-普通,5.0,上野/新宿
2731,上野,2021-11-30 20:54:00,2021-11-30 20:54:00,20-27-伊東-普通,5.5,上野/新宿
1210,東京,2021-11-30 21:00:00,2021-11-30 21:00:00,20-27-伊東-普通,6.0,東京/渋谷
2732,東京,2021-11-30 21:02:00,2021-11-30 21:02:00,20-27-伊東-普通,6.5,東京/渋谷
1211,新橋,2021-11-30 21:05:00,2021-11-30 21:05:00,20-27-伊東-普通,7.0,新橋/恵比寿
2733,新橋,2021-11-30 21:06:00,2021-11-30 21:06:00,20-27-伊東-普通,7.5,新橋/恵比寿
1212,品川,2021-11-30 21:11:00,2021-11-30 21:11:00,20-27-伊東-普通,8.0,品川/大崎
2734,品川,2021-11-30 21:12:00,2021-11-30 21:12:00,20-27-伊東-普通,8.5,品川/大崎
1213,川崎,2021-11-30 21:21:00,2021-11-30 21:21:00,20-27-伊東-普通,9.0,川崎/武蔵小杉
1214,横浜,2021-11-30 21:29:00,2021-11-30 21:29:00,20-27-伊東-普通,10.0,横浜
2735,横浜,2021-11-30 21:31:00,2021-11-30 21:31:00,20-27-伊東-普通,10.5,横浜
1215,戸塚,2021-11-30 21:41:00,2021-11-30 21:41:00,20-27-伊東-普通,11.0,戸塚
1216,大船,2021-11-30 21:46:00,2021-11-30 21:46:00,20-27-伊東-普通,12.0,大船
2736,大船,2021-11-30 21:47:00,2021-11-30 21:47:00,20-27-伊東-普通,12.5,大船
1217,藤沢,2021-11-30 21:52:00,2021-11-30 21:52:00,20-27-伊東-普通,13.0,藤沢
1218,辻堂,2021-11-30 21:56:00,2021-11-30 21:56:00,20-27-伊東-普通,14.0,辻堂
1219,茅ケ崎,2021-11-30 22:00:00,2021-11-30 22:00:00,20-27-伊東-普通,15.0,茅ケ崎
1220,平塚,2021-11-30 22:05:00,2021-11-30 22:05:00,20-27-伊東-普通,16.0,平塚
2737,平塚,2021-11-30 22:10:00,2021-11-30 22:10:00,20-27-伊東-普通,16.5,平塚
1221,大磯,2021-11-30 22:13:00,2021-11-30 22:13:00,20-27-伊東-普通,17.0,大磯
2738,大磯,2021-11-30 22:14:00,2021-11-30 22:14:00,20-27-伊東-普通,17.5,大磯
1222,二宮,2021-11-30 22:18:00,2021-11-30 22:18:00,20-27-伊東-普通,18.0,二宮
1223,国府津,2021-11-30 22:22:00,2021-11-30 22:22:00,20-27-伊東-普通,19.0,国府津
2739,国府津,2021-11-30 22:23:00,2021-11-30 22:23:00,20-27-伊東-普通,19.5,国府津
1224,鴨宮,2021-11-30 22:26:00,2021-11-30 22:26:00,20-27-伊東-普通,20.0,鴨宮
2740,鴨宮,2021-11-30 22:27:00,2021-11-30 22:27:00,20-27-伊東-普通,20.5,鴨宮
1225,小田原,2021-11-30 22:30:00,2021-11-30 22:30:00,20-27-伊東-普通,21.0,小田原
