,Station,Arrive,Depart,Train,index
4365,市川,2022-08-12 19:07:00,2022-08-12 19:07:00,18-34-三鷹-普通,12.0
4366,小岩,2022-08-12 19:10:00,2022-08-12 19:10:00,18-34-三鷹-普通,13.0
4367,新小岩,2022-08-12 19:13:00,2022-08-12 19:13:00,18-34-三鷹-普通,14.0
4368,平井(東京),2022-08-12 19:15:00,2022-08-12 19:15:00,18-34-三鷹-普通,15.0
4369,亀戸,2022-08-12 19:18:00,2022-08-12 19:18:00,18-34-三鷹-普通,16.0
4370,錦糸町,2022-08-12 19:20:00,2022-08-12 19:20:00,18-34-三鷹-普通,17.0
4371,両国,2022-08-12 19:23:00,2022-08-12 19:23:00,18-34-三鷹-普通,18.0
4372,浅草橋,2022-08-12 19:25:00,2022-08-12 19:25:00,18-34-三鷹-普通,19.0
4373,秋葉原,2022-08-12 19:27:00,2022-08-12 19:27:00,18-34-三鷹-普通,20.0
4374,御茶ノ水,2022-08-12 19:29:00,2022-08-12 19:29:00,18-34-三鷹-普通,21.0
4375,水道橋,2022-08-12 19:32:00,2022-08-12 19:32:00,18-34-三鷹-普通,22.0
4376,飯田橋,2022-08-12 19:34:00,2022-08-12 19:34:00,18-34-三鷹-普通,23.0
4377,市ケ谷,2022-08-12 19:36:00,2022-08-12 19:36:00,18-34-三鷹-普通,24.0
4378,四ツ谷,2022-08-12 19:38:00,2022-08-12 19:38:00,18-34-三鷹-普通,25.0
4379,信濃町,2022-08-12 19:40:00,2022-08-12 19:40:00,18-34-三鷹-普通,26.0
4380,千駄ケ谷,2022-08-12 19:42:00,2022-08-12 19:42:00,18-34-三鷹-普通,27.0
4381,代々木,2022-08-12 19:44:00,2022-08-12 19:44:00,18-34-三鷹-普通,28.0
4382,新宿,2022-08-12 19:47:00,2022-08-12 19:47:00,18-34-三鷹-普通,29.0
4383,大久保(東京),2022-08-12 19:49:00,2022-08-12 19:49:00,18-34-三鷹-普通,30.0
4384,東中野,2022-08-12 19:51:00,2022-08-12 19:51:00,18-34-三鷹-普通,31.0
4385,中野(東京),2022-08-12 19:55:00,2022-08-12 19:55:00,18-34-三鷹-普通,32.0
4386,高円寺,2022-08-12 19:57:00,2022-08-12 19:57:00,18-34-三鷹-普通,33.0
4387,阿佐ケ谷,2022-08-12 19:59:00,2022-08-12 19:59:00,18-34-三鷹-普通,34.0
4388,荻窪,2022-08-12 20:02:00,2022-08-12 20:02:00,18-34-三鷹-普通,35.0
4389,西荻窪,2022-08-12 20:04:00,2022-08-12 20:04:00,18-34-三鷹-普通,36.0
4390,吉祥寺,2022-08-12 20:07:00,2022-08-12 20:07:00,18-34-三鷹-普通,37.0
4391,三鷹,2022-08-12 20:09:00,,18-34-三鷹-普通,38.0
588,千葉,2022-08-12 18:43:00,2022-08-12 18:43:00,18-43-三鷹-普通,0.0
589,西千葉,2022-08-12 18:45:00,2022-08-12 18:45:00,18-43-三鷹-普通,1.0
590,稲毛,2022-08-12 18:48:00,2022-08-12 18:48:00,18-43-三鷹-普通,2.0
591,新検見川,2022-08-12 18:50:00,2022-08-12 18:50:00,18-43-三鷹-普通,3.0
592,幕張,2022-08-12 18:54:00,2022-08-12 18:54:00,18-43-三鷹-普通,4.0
593,幕張本郷,2022-08-12 18:56:00,2022-08-12 18:56:00,18-43-三鷹-普通,5.0
594,津田沼,2022-08-12 19:00:00,2022-08-12 19:00:00,18-43-三鷹-普通,6.0
595,東船橋,2022-08-12 19:02:00,2022-08-12 19:02:00,18-43-三鷹-普通,7.0
596,船橋,2022-08-12 19:05:00,2022-08-12 19:05:00,18-43-三鷹-普通,8.0
597,西船橋,2022-08-12 19:09:00,2022-08-12 19:09:00,18-43-三鷹-普通,9.0
598,下総中山,2022-08-12 19:11:00,2022-08-12 19:11:00,18-43-三鷹-普通,10.0
599,本八幡,2022-08-12 19:13:00,2022-08-12 19:13:00,18-43-三鷹-普通,11.0
600,市川,2022-08-12 19:16:00,2022-08-12 19:16:00,18-43-三鷹-普通,12.0
601,小岩,2022-08-12 19:19:00,2022-08-12 19:19:00,18-43-三鷹-普通,13.0
602,新小岩,2022-08-12 19:22:00,2022-08-12 19:22:00,18-43-三鷹-普通,14.0
603,平井(東京),2022-08-12 19:24:00,2022-08-12 19:24:00,18-43-三鷹-普通,15.0
604,亀戸,2022-08-12 19:27:00,2022-08-12 19:27:00,18-43-三鷹-普通,16.0
605,錦糸町,2022-08-12 19:29:00,2022-08-12 19:29:00,18-43-三鷹-普通,17.0
606,両国,2022-08-12 19:32:00,2022-08-12 19:32:00,18-43-三鷹-普通,18.0
607,浅草橋,2022-08-12 19:34:00,2022-08-12 19:34:00,18-43-三鷹-普通,19.0
608,秋葉原,2022-08-12 19:36:00,2022-08-12 19:36:00,18-43-三鷹-普通,20.0
609,御茶ノ水,2022-08-12 19:38:00,2022-08-12 19:38:00,18-43-三鷹-普通,21.0
610,水道橋,2022-08-12 19:41:00,2022-08-12 19:41:00,18-43-三鷹-普通,22.0
611,飯田橋,2022-08-12 19:43:00,2022-08-12 19:43:00,18-43-三鷹-普通,23.0
612,市ケ谷,2022-08-12 19:45:00,2022-08-12 19:45:00,18-43-三鷹-普通,24.0
613,四ツ谷,2022-08-12 19:47:00,2022-08-12 19:47:00,18-43-三鷹-普通,25.0
614,信濃町,2022-08-12 19:49:00,2022-08-12 19:49:00,18-43-三鷹-普通,26.0
615,千駄ケ谷,2022-08-12 19:51:00,2022-08-12 19:51:00,18-43-三鷹-普通,27.0
616,代々木,2022-08-12 19:53:00,2022-08-12 19:53:00,18-43-三鷹-普通,28.0
617,新宿,2022-08-12 19:55:00,2022-08-12 19:55:00,18-43-三鷹-普通,29.0
618,大久保(東京),2022-08-12 19:58:00,2022-08-12 19:58:00,18-43-三鷹-普通,30.0
619,東中野,2022-08-12 20:00:00,2022-08-12 20:00:00,18-43-三鷹-普通,31.0
620,中野(東京),2022-08-12 20:03:00,2022-08-12 20:03:00,18-43-三鷹-普通,32.0
621,高円寺,2022-08-12 20:06:00,2022-08-12 20:06:00,18-43-三鷹-普通,33.0
622,阿佐ケ谷,2022-08-12 20:08:00,2022-08-12 20:08:00,18-43-三鷹-普通,34.0
623,荻窪,2022-08-12 20:10:00,2022-08-12 20:10:00,18-43-三鷹-普通,35.0
624,西荻窪,2022-08-12 20:12:00,2022-08-12 20:12:00,18-43-三鷹-普通,36.0
625,吉祥寺,2022-08-12 20:15:00,2022-08-12 20:15:00,18-43-三鷹-普通,37.0
626,三鷹,2022-08-12 20:17:00,,18-43-三鷹-普通,38.0
2317,千葉,2022-08-12 18:52:00,2022-08-12 18:52:00,18-52-三鷹-普通,0.0
2318,西千葉,2022-08-12 18:54:00,2022-08-12 18:54:00,18-52-三鷹-普通,1.0
2319,稲毛,2022-08-12 18:56:00,2022-08-12 18:56:00,18-52-三鷹-普通,2.0
2320,新検見川,2022-08-12 18:59:00,2022-08-12 18:59:00,18-52-三鷹-普通,3.0
2321,幕張,2022-08-12 19:02:00,2022-08-12 19:02:00,18-52-三鷹-普通,4.0
2322,幕張本郷,2022-08-12 19:04:00,2022-08-12 19:04:00,18-52-三鷹-普通,5.0
2323,津田沼,2022-08-12 19:09:00,2022-08-12 19:09:00,18-52-三鷹-普通,6.0
2324,東船橋,2022-08-12 19:11:00,2022-08-12 19:11:00,18-52-三鷹-普通,7.0
2325,船橋,2022-08-12 19:13:00,2022-08-12 19:13:00,18-52-三鷹-普通,8.0
2326,西船橋,2022-08-12 19:18:00,2022-08-12 19:18:00,18-52-三鷹-普通,9.0
2327,下総中山,2022-08-12 19:20:00,2022-08-12 19:20:00,18-52-三鷹-普通,10.0
2328,本八幡,2022-08-12 19:22:00,2022-08-12 19:22:00,18-52-三鷹-普通,11.0
2329,市川,2022-08-12 19:25:00,2022-08-12 19:25:00,18-52-三鷹-普通,12.0
2330,小岩,2022-08-12 19:28:00,2022-08-12 19:28:00,18-52-三鷹-普通,13.0
2331,新小岩,2022-08-12 19:31:00,2022-08-12 19:31:00,18-52-三鷹-普通,14.0
2332,平井(東京),2022-08-12 19:34:00,2022-08-12 19:34:00,18-52-三鷹-普通,15.0
2333,亀戸,2022-08-12 19:36:00,2022-08-12 19:36:00,18-52-三鷹-普通,16.0
2334,錦糸町,2022-08-12 19:39:00,2022-08-12 19:39:00,18-52-三鷹-普通,17.0
2335,両国,2022-08-12 19:41:00,2022-08-12 19:41:00,18-52-三鷹-普通,18.0
2336,浅草橋,2022-08-12 19:43:00,2022-08-12 19:43:00,18-52-三鷹-普通,19.0
2337,秋葉原,2022-08-12 19:45:00,2022-08-12 19:45:00,18-52-三鷹-普通,20.0
2338,御茶ノ水,2022-08-12 19:48:00,2022-08-12 19:48:00,18-52-三鷹-普通,21.0
2339,水道橋,2022-08-12 19:50:00,2022-08-12 19:50:00,18-52-三鷹-普通,22.0
2340,飯田橋,2022-08-12 19:52:00,2022-08-12 19:52:00,18-52-三鷹-普通,23.0
2341,市ケ谷,2022-08-12 19:54:00,2022-08-12 19:54:00,18-52-三鷹-普通,24.0
2342,四ツ谷,2022-08-12 19:56:00,2022-08-12 19:56:00,18-52-三鷹-普通,25.0
2343,信濃町,2022-08-12 19:58:00,2022-08-12 19:58:00,18-52-三鷹-普通,26.0
2344,千駄ケ谷,2022-08-12 20:00:00,2022-08-12 20:00:00,18-52-三鷹-普通,27.0
2345,代々木,2022-08-12 20:02:00,2022-08-12 20:02:00,18-52-三鷹-普通,28.0
2346,新宿,2022-08-12 20:05:00,2022-08-12 20:05:00,18-52-三鷹-普通,29.0
2347,大久保(東京),2022-08-12 20:07:00,2022-08-12 20:07:00,18-52-三鷹-普通,30.0
2348,東中野,2022-08-12 20:09:00,2022-08-12 20:09:00,18-52-三鷹-普通,31.0
2349,中野(東京),2022-08-12 20:13:00,2022-08-12 20:13:00,18-52-三鷹-普通,32.0
2350,高円寺,2022-08-12 20:15:00,2022-08-12 20:15:00,18-52-三鷹-普通,33.0
2351,阿佐ケ谷,2022-08-12 20:17:00,2022-08-12 20:17:00,18-52-三鷹-普通,34.0
2352,荻窪,2022-08-12 20:19:00,2022-08-12 20:19:00,18-52-三鷹-普通,35.0
2353,西荻窪,2022-08-12 20:22:00,2022-08-12 20:22:00,18-52-三鷹-普通,36.0
2354,吉祥寺,2022-08-12 20:24:00,2022-08-12 20:24:00,18-52-三鷹-普通,37.0
2355,三鷹,2022-08-12 20:26:00,,18-52-三鷹-普通,38.0
3948,千葉,2022-08-12 18:57:00,2022-08-12 18:57:00,18-57-三鷹-普通,0.0
3949,西千葉,2022-08-12 18:59:00,2022-08-12 18:59:00,18-57-三鷹-普通,1.0
3950,稲毛,2022-08-12 19:01:00,2022-08-12 19:01:00,18-57-三鷹-普通,2.0
3951,新検見川,2022-08-12 19:04:00,2022-08-12 19:04:00,18-57-三鷹-普通,3.0
3952,幕張,2022-08-12 19:06:00,2022-08-12 19:06:00,18-57-三鷹-普通,4.0
3953,幕張本郷,2022-08-12 19:09:00,2022-08-12 19:09:00,18-57-三鷹-普通,5.0
3954,津田沼,2022-08-12 19:12:00,2022-08-12 19:12:00,18-57-三鷹-普通,6.0
3955,東船橋,2022-08-12 19:15:00,2022-08-12 19:15:00,18-57-三鷹-普通,7.0
3956,船橋,2022-08-12 19:17:00,2022-08-12 19:17:00,18-57-三鷹-普通,8.0
3957,西船橋,2022-08-12 19:21:00,2022-08-12 19:21:00,18-57-三鷹-普通,9.0
3958,下総中山,2022-08-12 19:23:00,2022-08-12 19:23:00,18-57-三鷹-普通,10.0
3959,本八幡,2022-08-12 19:26:00,2022-08-12 19:26:00,18-57-三鷹-普通,11.0
3960,市川,2022-08-12 19:29:00,2022-08-12 19:29:00,18-57-三鷹-普通,12.0
3961,小岩,2022-08-12 19:32:00,2022-08-12 19:32:00,18-57-三鷹-普通,13.0
3962,新小岩,2022-08-12 19:35:00,2022-08-12 19:35:00,18-57-三鷹-普通,14.0
3963,平井(東京),2022-08-12 19:38:00,2022-08-12 19:38:00,18-57-三鷹-普通,15.0
3964,亀戸,2022-08-12 19:40:00,2022-08-12 19:40:00,18-57-三鷹-普通,16.0
3965,錦糸町,2022-08-12 19:43:00,2022-08-12 19:43:00,18-57-三鷹-普通,17.0
3966,両国,2022-08-12 19:45:00,2022-08-12 19:45:00,18-57-三鷹-普通,18.0
3967,浅草橋,2022-08-12 19:47:00,2022-08-12 19:47:00,18-57-三鷹-普通,19.0
3968,秋葉原,2022-08-12 19:49:00,2022-08-12 19:49:00,18-57-三鷹-普通,20.0
3969,御茶ノ水,2022-08-12 19:52:00,2022-08-12 19:52:00,18-57-三鷹-普通,21.0
3970,水道橋,2022-08-12 19:54:00,2022-08-12 19:54:00,18-57-三鷹-普通,22.0
3971,飯田橋,2022-08-12 19:56:00,2022-08-12 19:56:00,18-57-三鷹-普通,23.0
3972,市ケ谷,2022-08-12 19:58:00,2022-08-12 19:58:00,18-57-三鷹-普通,24.0
3973,四ツ谷,2022-08-12 20:00:00,2022-08-12 20:00:00,18-57-三鷹-普通,25.0
3974,信濃町,2022-08-12 20:02:00,2022-08-12 20:02:00,18-57-三鷹-普通,26.0
3975,千駄ケ谷,2022-08-12 20:04:00,2022-08-12 20:04:00,18-57-三鷹-普通,27.0
3976,代々木,2022-08-12 20:06:00,2022-08-12 20:06:00,18-57-三鷹-普通,28.0
3977,新宿,2022-08-12 20:09:00,2022-08-12 20:09:00,18-57-三鷹-普通,29.0
3978,大久保(東京),2022-08-12 20:11:00,2022-08-12 20:11:00,18-57-三鷹-普通,30.0
3979,東中野,2022-08-12 20:13:00,2022-08-12 20:13:00,18-57-三鷹-普通,31.0
3980,中野(東京),2022-08-12 20:18:00,2022-08-12 20:18:00,18-57-三鷹-普通,32.0
3981,高円寺,2022-08-12 20:20:00,2022-08-12 20:20:00,18-57-三鷹-普通,33.0
3982,阿佐ケ谷,2022-08-12 20:22:00,2022-08-12 20:22:00,18-57-三鷹-普通,34.0
3983,荻窪,2022-08-12 20:24:00,2022-08-12 20:24:00,18-57-三鷹-普通,35.0
3984,西荻窪,2022-08-12 20:27:00,2022-08-12 20:27:00,18-57-三鷹-普通,36.0
3985,吉祥寺,2022-08-12 20:29:00,2022-08-12 20:29:00,18-57-三鷹-普通,37.0
3986,三鷹,2022-08-12 20:31:00,,18-57-三鷹-普通,38.0
849,千葉,2022-08-12 19:05:00,2022-08-12 19:05:00,19-05-中野-普通,0.0
850,西千葉,2022-08-12 19:07:00,2022-08-12 19:07:00,19-05-中野-普通,1.0
851,稲毛,2022-08-12 19:10:00,2022-08-12 19:10:00,19-05-中野-普通,2.0
852,新検見川,2022-08-12 19:12:00,2022-08-12 19:12:00,19-05-中野-普通,3.0
853,幕張,2022-08-12 19:15:00,2022-08-12 19:15:00,19-05-中野-普通,4.0
854,幕張本郷,2022-08-12 19:18:00,2022-08-12 19:18:00,19-05-中野-普通,5.0
855,津田沼,2022-08-12 19:23:00,2022-08-12 19:23:00,19-05-中野-普通,6.0
856,東船橋,2022-08-12 19:25:00,2022-08-12 19:25:00,19-05-中野-普通,7.0
857,船橋,2022-08-12 19:27:00,2022-08-12 19:27:00,19-05-中野-普通,8.0
858,西船橋,2022-08-12 19:33:00,2022-08-12 19:33:00,19-05-中野-普通,9.0
859,下総中山,2022-08-12 19:35:00,2022-08-12 19:35:00,19-05-中野-普通,10.0
860,本八幡,2022-08-12 19:37:00,2022-08-12 19:37:00,19-05-中野-普通,11.0
861,市川,2022-08-12 19:41:00,2022-08-12 19:41:00,19-05-中野-普通,12.0
862,小岩,2022-08-12 19:44:00,2022-08-12 19:44:00,19-05-中野-普通,13.0
863,新小岩,2022-08-12 19:47:00,2022-08-12 19:47:00,19-05-中野-普通,14.0
864,平井(東京),2022-08-12 19:50:00,2022-08-12 19:50:00,19-05-中野-普通,15.0
865,亀戸,2022-08-12 19:52:00,2022-08-12 19:52:00,19-05-中野-普通,16.0
866,錦糸町,2022-08-12 19:55:00,2022-08-12 19:55:00,19-05-中野-普通,17.0
867,両国,2022-08-12 19:57:00,2022-08-12 19:57:00,19-05-中野-普通,18.0
868,浅草橋,2022-08-12 19:59:00,2022-08-12 19:59:00,19-05-中野-普通,19.0
869,秋葉原,2022-08-12 20:01:00,2022-08-12 20:01:00,19-05-中野-普通,20.0
870,御茶ノ水,2022-08-12 20:04:00,2022-08-12 20:04:00,19-05-中野-普通,21.0
871,水道橋,2022-08-12 20:06:00,2022-08-12 20:06:00,19-05-中野-普通,22.0
872,飯田橋,2022-08-12 20:08:00,2022-08-12 20:08:00,19-05-中野-普通,23.0
873,市ケ谷,2022-08-12 20:10:00,2022-08-12 20:10:00,19-05-中野-普通,24.0
874,四ツ谷,2022-08-12 20:12:00,2022-08-12 20:12:00,19-05-中野-普通,25.0
875,信濃町,2022-08-12 20:14:00,2022-08-12 20:14:00,19-05-中野-普通,26.0
876,千駄ケ谷,2022-08-12 20:16:00,2022-08-12 20:16:00,19-05-中野-普通,27.0
877,代々木,2022-08-12 20:18:00,2022-08-12 20:18:00,19-05-中野-普通,28.0
878,新宿,2022-08-12 20:20:00,2022-08-12 20:20:00,19-05-中野-普通,29.0
879,大久保(東京),2022-08-12 20:22:00,2022-08-12 20:22:00,19-05-中野-普通,30.0
880,東中野,2022-08-12 20:24:00,2022-08-12 20:24:00,19-05-中野-普通,31.0
881,中野(東京),2022-08-12 20:27:00,,19-05-中野-普通,32.0
3915,千葉,2022-08-12 19:14:00,2022-08-12 19:14:00,19-14-中野-普通,0.0
3916,西千葉,2022-08-12 19:16:00,2022-08-12 19:16:00,19-14-中野-普通,1.0
3917,稲毛,2022-08-12 19:19:00,2022-08-12 19:19:00,19-14-中野-普通,2.0
3918,新検見川,2022-08-12 19:22:00,2022-08-12 19:22:00,19-14-中野-普通,3.0
3919,幕張,2022-08-12 19:25:00,2022-08-12 19:25:00,19-14-中野-普通,4.0
3920,幕張本郷,2022-08-12 19:27:00,2022-08-12 19:27:00,19-14-中野-普通,5.0
3921,津田沼,2022-08-12 19:32:00,2022-08-12 19:32:00,19-14-中野-普通,6.0
3922,東船橋,2022-08-12 19:35:00,2022-08-12 19:35:00,19-14-中野-普通,7.0
3923,船橋,2022-08-12 19:37:00,2022-08-12 19:37:00,19-14-中野-普通,8.0
3924,西船橋,2022-08-12 19:42:00,2022-08-12 19:42:00,19-14-中野-普通,9.0
3925,下総中山,2022-08-12 19:44:00,2022-08-12 19:44:00,19-14-中野-普通,10.0
3926,本八幡,2022-08-12 19:46:00,2022-08-12 19:46:00,19-14-中野-普通,11.0
3927,市川,2022-08-12 19:49:00,2022-08-12 19:49:00,19-14-中野-普通,12.0
3928,小岩,2022-08-12 19:52:00,2022-08-12 19:52:00,19-14-中野-普通,13.0
3929,新小岩,2022-08-12 19:55:00,2022-08-12 19:55:00,19-14-中野-普通,14.0
3930,平井(東京),2022-08-12 19:58:00,2022-08-12 19:58:00,19-14-中野-普通,15.0
3931,亀戸,2022-08-12 20:00:00,2022-08-12 20:00:00,19-14-中野-普通,16.0
3932,錦糸町,2022-08-12 20:03:00,2022-08-12 20:03:00,19-14-中野-普通,17.0
3933,両国,2022-08-12 20:06:00,2022-08-12 20:06:00,19-14-中野-普通,18.0
3934,浅草橋,2022-08-12 20:08:00,2022-08-12 20:08:00,19-14-中野-普通,19.0
3935,秋葉原,2022-08-12 20:10:00,2022-08-12 20:10:00,19-14-中野-普通,20.0
3936,御茶ノ水,2022-08-12 20:12:00,2022-08-12 20:12:00,19-14-中野-普通,21.0
3937,水道橋,2022-08-12 20:15:00,2022-08-12 20:15:00,19-14-中野-普通,22.0
3938,飯田橋,2022-08-12 20:17:00,2022-08-12 20:17:00,19-14-中野-普通,23.0
3939,市ケ谷,2022-08-12 20:19:00,2022-08-12 20:19:00,19-14-中野-普通,24.0
3940,四ツ谷,2022-08-12 20:21:00,2022-08-12 20:21:00,19-14-中野-普通,25.0
3941,信濃町,2022-08-12 20:23:00,2022-08-12 20:23:00,19-14-中野-普通,26.0
3942,千駄ケ谷,2022-08-12 20:24:00,2022-08-12 20:24:00,19-14-中野-普通,27.0
3943,代々木,2022-08-12 20:27:00,2022-08-12 20:27:00,19-14-中野-普通,28.0
3944,新宿,2022-08-12 20:29:00,2022-08-12 20:29:00,19-14-中野-普通,29.0
3945,大久保(東京),2022-08-12 20:31:00,2022-08-12 20:31:00,19-14-中野-普通,30.0
3946,東中野,2022-08-12 20:33:00,2022-08-12 20:33:00,19-14-中野-普通,31.0
3947,中野(東京),2022-08-12 20:36:00,,19-14-中野-普通,32.0
3837,千葉,2022-08-12 19:21:00,2022-08-12 19:21:00,19-21-三鷹-普通,0.0
3838,西千葉,2022-08-12 19:23:00,2022-08-12 19:23:00,19-21-三鷹-普通,1.0
3839,稲毛,2022-08-12 19:26:00,2022-08-12 19:26:00,19-21-三鷹-普通,2.0
3840,新検見川,2022-08-12 19:29:00,2022-08-12 19:29:00,19-21-三鷹-普通,3.0
3841,幕張,2022-08-12 19:31:00,2022-08-12 19:31:00,19-21-三鷹-普通,4.0
3842,幕張本郷,2022-08-12 19:33:00,2022-08-12 19:33:00,19-21-三鷹-普通,5.0
3843,津田沼,2022-08-12 19:39:00,2022-08-12 19:39:00,19-21-三鷹-普通,6.0
3844,東船橋,2022-08-12 19:41:00,2022-08-12 19:41:00,19-21-三鷹-普通,7.0
3845,船橋,2022-08-12 19:43:00,2022-08-12 19:43:00,19-21-三鷹-普通,8.0
3846,西船橋,2022-08-12 19:47:00,2022-08-12 19:47:00,19-21-三鷹-普通,9.0
3847,下総中山,2022-08-12 19:49:00,2022-08-12 19:49:00,19-21-三鷹-普通,10.0
3848,本八幡,2022-08-12 19:51:00,2022-08-12 19:51:00,19-21-三鷹-普通,11.0
3849,市川,2022-08-12 19:54:00,2022-08-12 19:54:00,19-21-三鷹-普通,12.0
3850,小岩,2022-08-12 19:57:00,2022-08-12 19:57:00,19-21-三鷹-普通,13.0
3851,新小岩,2022-08-12 20:00:00,2022-08-12 20:00:00,19-21-三鷹-普通,14.0
3852,平井(東京),2022-08-12 20:02:00,2022-08-12 20:02:00,19-21-三鷹-普通,15.0
3853,亀戸,2022-08-12 20:05:00,2022-08-12 20:05:00,19-21-三鷹-普通,16.0
3854,錦糸町,2022-08-12 20:07:00,2022-08-12 20:07:00,19-21-三鷹-普通,17.0
3855,両国,2022-08-12 20:10:00,2022-08-12 20:10:00,19-21-三鷹-普通,18.0
3856,浅草橋,2022-08-12 20:12:00,2022-08-12 20:12:00,19-21-三鷹-普通,19.0
3857,秋葉原,2022-08-12 20:14:00,2022-08-12 20:14:00,19-21-三鷹-普通,20.0
3858,御茶ノ水,2022-08-12 20:16:00,2022-08-12 20:16:00,19-21-三鷹-普通,21.0
3859,水道橋,2022-08-12 20:20:00,2022-08-12 20:20:00,19-21-三鷹-普通,22.0
3860,飯田橋,2022-08-12 20:22:00,2022-08-12 20:22:00,19-21-三鷹-普通,23.0
3861,市ケ谷,2022-08-12 20:24:00,2022-08-12 20:24:00,19-21-三鷹-普通,24.0
3862,四ツ谷,2022-08-12 20:26:00,2022-08-12 20:26:00,19-21-三鷹-普通,25.0
3863,信濃町,2022-08-12 20:28:00,2022-08-12 20:28:00,19-21-三鷹-普通,26.0
3864,千駄ケ谷,2022-08-12 20:29:00,2022-08-12 20:29:00,19-21-三鷹-普通,27.0
3865,代々木,2022-08-12 20:32:00,2022-08-12 20:32:00,19-21-三鷹-普通,28.0
3866,新宿,2022-08-12 20:34:00,2022-08-12 20:34:00,19-21-三鷹-普通,29.0
3867,大久保(東京),2022-08-12 20:36:00,2022-08-12 20:36:00,19-21-三鷹-普通,30.0
3868,東中野,2022-08-12 20:38:00,2022-08-12 20:38:00,19-21-三鷹-普通,31.0
3869,中野(東京),2022-08-12 20:41:00,2022-08-12 20:41:00,19-21-三鷹-普通,32.0
3870,高円寺,2022-08-12 20:44:00,2022-08-12 20:44:00,19-21-三鷹-普通,33.0
3871,阿佐ケ谷,2022-08-12 20:46:00,2022-08-12 20:46:00,19-21-三鷹-普通,34.0
3872,荻窪,2022-08-12 20:48:00,2022-08-12 20:48:00,19-21-三鷹-普通,35.0
3873,西荻窪,2022-08-12 20:50:00,2022-08-12 20:50:00,19-21-三鷹-普通,36.0
3874,吉祥寺,2022-08-12 20:52:00,2022-08-12 20:52:00,19-21-三鷹-普通,37.0
3875,三鷹,2022-08-12 20:55:00,,19-21-三鷹-普通,38.0
2356,千葉,2022-08-12 19:25:00,2022-08-12 19:25:00,19-25-中野-普通,0.0
2357,西千葉,2022-08-12 19:27:00,2022-08-12 19:27:00,19-25-中野-普通,1.0
2358,稲毛,2022-08-12 19:30:00,2022-08-12 19:30:00,19-25-中野-普通,2.0
2359,新検見川,2022-08-12 19:33:00,2022-08-12 19:33:00,19-25-中野-普通,3.0
2360,幕張,2022-08-12 19:35:00,2022-08-12 19:35:00,19-25-中野-普通,4.0
2361,幕張本郷,2022-08-12 19:38:00,2022-08-12 19:38:00,19-25-中野-普通,5.0
2362,津田沼,2022-08-12 19:43:00,2022-08-12 19:43:00,19-25-中野-普通,6.0
2363,東船橋,2022-08-12 19:45:00,2022-08-12 19:45:00,19-25-中野-普通,7.0
2364,船橋,2022-08-12 19:47:00,2022-08-12 19:47:00,19-25-中野-普通,8.0
2365,西船橋,2022-08-12 19:51:00,2022-08-12 19:51:00,19-25-中野-普通,9.0
2366,下総中山,2022-08-12 19:53:00,2022-08-12 19:53:00,19-25-中野-普通,10.0
2367,本八幡,2022-08-12 19:56:00,2022-08-12 19:56:00,19-25-中野-普通,11.0
2368,市川,2022-08-12 19:58:00,2022-08-12 19:58:00,19-25-中野-普通,12.0
2369,小岩,2022-08-12 20:01:00,2022-08-12 20:01:00,19-25-中野-普通,13.0
2370,新小岩,2022-08-12 20:04:00,2022-08-12 20:04:00,19-25-中野-普通,14.0
2371,平井(東京),2022-08-12 20:07:00,2022-08-12 20:07:00,19-25-中野-普通,15.0
2372,亀戸,2022-08-12 20:09:00,2022-08-12 20:09:00,19-25-中野-普通,16.0
2373,錦糸町,2022-08-12 20:12:00,2022-08-12 20:12:00,19-25-中野-普通,17.0
2374,両国,2022-08-12 20:14:00,2022-08-12 20:14:00,19-25-中野-普通,18.0
2375,浅草橋,2022-08-12 20:16:00,2022-08-12 20:16:00,19-25-中野-普通,19.0
2376,秋葉原,2022-08-12 20:18:00,2022-08-12 20:18:00,19-25-中野-普通,20.0
2377,御茶ノ水,2022-08-12 20:21:00,2022-08-12 20:21:00,19-25-中野-普通,21.0
2378,水道橋,2022-08-12 20:24:00,2022-08-12 20:24:00,19-25-中野-普通,22.0
2379,飯田橋,2022-08-12 20:26:00,2022-08-12 20:26:00,19-25-中野-普通,23.0
2380,市ケ谷,2022-08-12 20:28:00,2022-08-12 20:28:00,19-25-中野-普通,24.0
2381,四ツ谷,2022-08-12 20:30:00,2022-08-12 20:30:00,19-25-中野-普通,25.0
2382,信濃町,2022-08-12 20:32:00,2022-08-12 20:32:00,19-25-中野-普通,26.0
2383,千駄ケ谷,2022-08-12 20:34:00,2022-08-12 20:34:00,19-25-中野-普通,27.0
2384,代々木,2022-08-12 20:36:00,2022-08-12 20:36:00,19-25-中野-普通,28.0
2385,新宿,2022-08-12 20:38:00,2022-08-12 20:38:00,19-25-中野-普通,29.0
2386,大久保(東京),2022-08-12 20:40:00,2022-08-12 20:40:00,19-25-中野-普通,30.0
2387,東中野,2022-08-12 20:42:00,2022-08-12 20:42:00,19-25-中野-普通,31.0
2388,中野(東京),2022-08-12 20:45:00,,19-25-中野-普通,32.0
627,千葉,2022-08-12 19:30:00,2022-08-12 19:30:00,19-30-三鷹-普通,0.0
628,西千葉,2022-08-12 19:32:00,2022-08-12 19:32:00,19-30-三鷹-普通,1.0
