,Unnamed: 0,Station,Arrive,Depart,Train,index,Station_sequence
735,2058,渋谷,2021-11-30 00:38:00,2021-11-30 19:49:00,19-12-平塚-快速,5.0,東京/渋谷
736,3193,渋谷,2021-11-30 00:39:00,2021-11-30 19:50:00,19-12-平塚-快速,5.5,東京/渋谷
737,2059,恵比寿,2021-11-30 00:41:00,2021-11-30 19:52:00,19-12-平塚-快速,6.0,新橋/恵比寿
738,2060,大崎,2021-11-30 00:45:00,2021-11-30 19:56:00,19-12-平塚-快速,7.0,品川/大崎
739,3194,大崎,2021-11-30 00:46:00,2021-11-30 19:57:00,19-12-平塚-快速,7.5,品川/大崎
740,2061,武蔵小杉,2021-11-30 00:53:00,2021-11-30 20:04:00,19-12-平塚-快速,8.0,川崎/武蔵小杉
741,3195,武蔵小杉,2021-11-30 00:54:00,2021-11-30 20:05:00,19-12-平塚-快速,8.5,川崎/武蔵小杉
742,2062,横浜,2021-11-30 01:04:00,2021-11-30 20:15:00,19-12-平塚-快速,9.0,横浜
743,3196,横浜,2021-11-30 01:05:00,2021-11-30 20:16:00,19-12-平塚-快速,9.5,横浜
744,2063,戸塚,2021-11-30 01:17:00,2021-11-30 20:28:00,19-12-平塚-快速,10.0,戸塚
745,2064,大船,2021-11-30 01:22:00,2021-11-30 20:33:00,19-12-平塚-快速,11.0,大船
746,3197,大船,2021-11-30 01:28:00,2021-11-30 20:39:00,19-12-平塚-快速,11.5,大船
747,2065,藤沢,2021-11-30 01:33:00,2021-11-30 20:44:00,19-12-平塚-快速,12.0,藤沢
748,2066,辻堂,2021-11-30 01:37:00,2021-11-30 20:48:00,19-12-平塚-快速,13.0,辻堂
749,2067,茅ケ崎,2021-11-30 01:41:00,2021-11-30 20:52:00,19-12-平塚-快速,14.0,茅ケ崎
750,2068,平塚,2021-11-30 01:46:00,,19-12-平塚-快速,15.0,平塚
751,0,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 19:34:00,19-35-国府津-快速,0.0,大宮(埼玉)
752,1,浦和,2021-11-30 00:07:00,2021-11-30 19:41:00,19-35-国府津-快速,1.0,浦和
753,2,赤羽,2021-11-30 00:15:00,2021-11-30 19:49:00,19-35-国府津-快速,2.0,赤羽
754,2069,赤羽,2021-11-30 00:16:00,2021-11-30 19:50:00,19-35-国府津-快速,2.5,赤羽
755,3,池袋,2021-11-30 00:26:00,2021-11-30 20:00:00,19-35-国府津-快速,3.0,尾久/池袋
756,2070,池袋,2021-11-30 00:28:00,2021-11-30 20:02:00,19-35-国府津-快速,3.5,尾久/池袋
757,4,新宿,2021-11-30 00:33:00,2021-11-30 20:07:00,19-35-国府津-快速,4.0,上野/新宿
758,2071,新宿,2021-11-30 00:34:00,2021-11-30 20:08:00,19-35-国府津-快速,4.5,上野/新宿
759,5,渋谷,2021-11-30 00:38:00,2021-11-30 20:12:00,19-35-国府津-快速,5.0,東京/渋谷
760,2072,渋谷,2021-11-30 00:39:00,2021-11-30 20:13:00,19-35-国府津-快速,5.5,東京/渋谷
761,6,恵比寿,2021-11-30 00:41:00,2021-11-30 20:15:00,19-35-国府津-快速,6.0,新橋/恵比寿
762,7,大崎,2021-11-30 00:45:00,2021-11-30 20:19:00,19-35-国府津-快速,7.0,品川/大崎
763,2073,大崎,2021-11-30 00:46:00,2021-11-30 20:20:00,19-35-国府津-快速,7.5,品川/大崎
764,8,武蔵小杉,2021-11-30 00:53:00,2021-11-30 20:27:00,19-35-国府津-快速,8.0,川崎/武蔵小杉
765,2074,武蔵小杉,2021-11-30 00:54:00,2021-11-30 20:28:00,19-35-国府津-快速,8.5,川崎/武蔵小杉
766,9,横浜,2021-11-30 01:06:00,2021-11-30 20:40:00,19-35-国府津-快速,9.0,横浜
767,2075,横浜,2021-11-30 01:08:00,2021-11-30 20:42:00,19-35-国府津-快速,9.5,横浜
768,10,戸塚,2021-11-30 01:19:00,2021-11-30 20:53:00,19-35-国府津-快速,10.0,戸塚
769,2076,戸塚,2021-11-30 01:20:00,2021-11-30 20:54:00,19-35-国府津-快速,10.5,戸塚
770,11,大船,2021-11-30 01:26:00,2021-11-30 21:00:00,19-35-国府津-快速,11.0,大船
771,12,藤沢,2021-11-30 01:30:00,2021-11-30 21:04:00,19-35-国府津-快速,12.0,藤沢
772,2077,藤沢,2021-11-30 01:31:00,2021-11-30 21:05:00,19-35-国府津-快速,12.5,藤沢
773,13,辻堂,2021-11-30 01:34:00,2021-11-30 21:08:00,19-35-国府津-快速,13.0,辻堂
774,2078,辻堂,2021-11-30 01:35:00,2021-11-30 21:09:00,19-35-国府津-快速,13.5,辻堂
775,14,茅ケ崎,2021-11-30 01:38:00,2021-11-30 21:12:00,19-35-国府津-快速,14.0,茅ケ崎
776,2079,茅ケ崎,2021-11-30 01:39:00,2021-11-30 21:13:00,19-35-国府津-快速,14.5,茅ケ崎
777,15,平塚,2021-11-30 01:43:00,2021-11-30 21:17:00,19-35-国府津-快速,15.0,平塚
778,2080,平塚,2021-11-30 01:44:00,2021-11-30 21:18:00,19-35-国府津-快速,15.5,平塚
779,16,大磯,2021-11-30 01:47:00,2021-11-30 21:21:00,19-35-国府津-快速,16.0,大磯
780,2081,大磯,2021-11-30 01:48:00,2021-11-30 21:22:00,19-35-国府津-快速,16.5,大磯
781,17,二宮,2021-11-30 01:52:00,2021-11-30 21:26:00,19-35-国府津-快速,17.0,二宮
782,2082,二宮,2021-11-30 01:53:00,2021-11-30 21:27:00,19-35-国府津-快速,17.5,二宮
783,18,国府津,2021-11-30 01:57:00,,19-35-国府津-快速,18.0,国府津
784,1689,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 20:02:00,20-03-国府津-快速,0.0,大宮(埼玉)
785,1690,浦和,2021-11-30 00:06:00,2021-11-30 20:08:00,20-03-国府津-快速,1.0,浦和
786,1691,赤羽,2021-11-30 00:14:00,2021-11-30 20:16:00,20-03-国府津-快速,2.0,赤羽
787,1692,池袋,2021-11-30 00:25:00,2021-11-30 20:27:00,20-03-国府津-快速,3.0,尾久/池袋
788,2990,池袋,2021-11-30 00:26:00,2021-11-30 20:28:00,20-03-国府津-快速,3.5,尾久/池袋
789,1693,新宿,2021-11-30 00:31:00,2021-11-30 20:33:00,20-03-国府津-快速,4.0,上野/新宿
790,2991,新宿,2021-11-30 00:32:00,2021-11-30 20:34:00,20-03-国府津-快速,4.5,上野/新宿
791,1694,渋谷,2021-11-30 00:36:00,2021-11-30 20:38:00,20-03-国府津-快速,5.0,東京/渋谷
792,2992,渋谷,2021-11-30 00:37:00,2021-11-30 20:39:00,20-03-国府津-快速,5.5,東京/渋谷
793,1695,恵比寿,2021-11-30 00:39:00,2021-11-30 20:41:00,20-03-国府津-快速,6.0,新橋/恵比寿
794,1696,大崎,2021-11-30 00:43:00,2021-11-30 20:45:00,20-03-国府津-快速,7.0,品川/大崎
795,2993,大崎,2021-11-30 00:44:00,2021-11-30 20:46:00,20-03-国府津-快速,7.5,品川/大崎
796,1697,武蔵小杉,2021-11-30 00:51:00,2021-11-30 20:53:00,20-03-国府津-快速,8.0,川崎/武蔵小杉
797,2994,武蔵小杉,2021-11-30 00:52:00,2021-11-30 20:54:00,20-03-国府津-快速,8.5,川崎/武蔵小杉
798,1698,横浜,2021-11-30 01:02:00,2021-11-30 21:04:00,20-03-国府津-快速,9.0,横浜
799,2995,横浜,2021-11-30 01:03:00,2021-11-30 21:05:00,20-03-国府津-快速,9.5,横浜
800,1699,戸塚,2021-11-30 01:12:00,2021-11-30 21:14:00,20-03-国府津-快速,10.0,戸塚
801,2996,戸塚,2021-11-30 01:13:00,2021-11-30 21:15:00,20-03-国府津-快速,10.5,戸塚
802,1700,大船,2021-11-30 01:18:00,2021-11-30 21:20:00,20-03-国府津-快速,11.0,大船
803,2997,大船,2021-11-30 01:19:00,2021-11-30 21:21:00,20-03-国府津-快速,11.5,大船
804,1701,藤沢,2021-11-30 01:23:00,2021-11-30 21:25:00,20-03-国府津-快速,12.0,藤沢
805,2998,藤沢,2021-11-30 01:24:00,2021-11-30 21:26:00,20-03-国府津-快速,12.5,藤沢
806,1702,辻堂,2021-11-30 01:27:00,2021-11-30 21:29:00,20-03-国府津-快速,13.0,辻堂
807,2999,辻堂,2021-11-30 01:28:00,2021-11-30 21:30:00,20-03-国府津-快速,13.5,辻堂
808,1703,茅ケ崎,2021-11-30 01:31:00,2021-11-30 21:33:00,20-03-国府津-快速,14.0,茅ケ崎
809,3000,茅ケ崎,2021-11-30 01:32:00,2021-11-30 21:34:00,20-03-国府津-快速,14.5,茅ケ崎
810,1704,平塚,2021-11-30 01:36:00,2021-11-30 21:38:00,20-03-国府津-快速,15.0,平塚
811,3001,平塚,2021-11-30 01:37:00,2021-11-30 21:39:00,20-03-国府津-快速,15.5,平塚
812,1705,大磯,2021-11-30 01:40:00,2021-11-30 21:42:00,20-03-国府津-快速,16.0,大磯
813,3002,大磯,2021-11-30 01:41:00,2021-11-30 21:43:00,20-03-国府津-快速,16.5,大磯
814,1706,二宮,2021-11-30 01:45:00,2021-11-30 21:47:00,20-03-国府津-快速,17.0,二宮
815,1707,国府津,2021-11-30 01:50:00,,20-03-国府津-快速,18.0,国府津
816,1915,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 20:35:00,20-36-小田原-快速,0.0,大宮(埼玉)
817,1916,浦和,2021-11-30 00:06:00,2021-11-30 20:41:00,20-36-小田原-快速,1.0,浦和
818,3116,浦和,2021-11-30 00:07:00,2021-11-30 20:42:00,20-36-小田原-快速,1.5,浦和
819,1917,赤羽,2021-11-30 00:15:00,2021-11-30 20:50:00,20-36-小田原-快速,2.0,赤羽
820,1918,池袋,2021-11-30 00:26:00,2021-11-30 21:01:00,20-36-小田原-快速,3.0,尾久/池袋
821,3117,池袋,2021-11-30 00:27:00,2021-11-30 21:02:00,20-36-小田原-快速,3.5,尾久/池袋
822,1919,新宿,2021-11-30 00:32:00,2021-11-30 21:07:00,20-36-小田原-快速,4.0,上野/新宿
823,3118,新宿,2021-11-30 00:33:00,2021-11-30 21:08:00,20-36-小田原-快速,4.5,上野/新宿
824,1920,渋谷,2021-11-30 00:38:00,2021-11-30 21:13:00,20-36-小田原-快速,5.0,東京/渋谷
825,1921,恵比寿,2021-11-30 00:40:00,2021-11-30 21:15:00,20-36-小田原-快速,6.0,新橋/恵比寿
826,3119,恵比寿,2021-11-30 00:41:00,2021-11-30 21:16:00,20-36-小田原-快速,6.5,新橋/恵比寿
827,1922,大崎,2021-11-30 00:45:00,2021-11-30 21:20:00,20-36-小田原-快速,7.0,品川/大崎
828,1923,武蔵小杉,2021-11-30 00:53:00,2021-11-30 21:28:00,20-36-小田原-快速,8.0,川崎/武蔵小杉
829,1924,横浜,2021-11-30 01:03:00,2021-11-30 21:38:00,20-36-小田原-快速,9.0,横浜
830,3120,横浜,2021-11-30 01:04:00,2021-11-30 21:39:00,20-36-小田原-快速,9.5,横浜
831,1925,戸塚,2021-11-30 01:14:00,2021-11-30 21:49:00,20-36-小田原-快速,10.0,戸塚
832,1926,大船,2021-11-30 01:19:00,2021-11-30 21:54:00,20-36-小田原-快速,11.0,大船
833,3121,大船,2021-11-30 01:20:00,2021-11-30 21:55:00,20-36-小田原-快速,11.5,大船
834,1927,藤沢,2021-11-30 01:24:00,2021-11-30 21:59:00,20-36-小田原-快速,12.0,藤沢
835,3122,藤沢,2021-11-30 01:25:00,2021-11-30 22:00:00,20-36-小田原-快速,12.5,藤沢
836,1928,辻堂,2021-11-30 01:29:00,2021-11-30 22:04:00,20-36-小田原-快速,13.0,辻堂
837,1929,茅ケ崎,2021-11-30 01:33:00,2021-11-30 22:08:00,20-36-小田原-快速,14.0,茅ケ崎
838,3123,茅ケ崎,2021-11-30 01:34:00,2021-11-30 22:09:00,20-36-小田原-快速,14.5,茅ケ崎
839,1930,平塚,2021-11-30 01:39:00,2021-11-30 22:14:00,20-36-小田原-快速,15.0,平塚
840,1931,大磯,2021-11-30 01:42:00,2021-11-30 22:17:00,20-36-小田原-快速,16.0,大磯
841,3124,大磯,2021-11-30 01:43:00,2021-11-30 22:18:00,20-36-小田原-快速,16.5,大磯
842,1932,二宮,2021-11-30 01:47:00,2021-11-30 22:22:00,20-36-小田原-快速,17.0,二宮
843,3125,二宮,2021-11-30 01:48:00,2021-11-30 22:23:00,20-36-小田原-快速,17.5,二宮
844,1933,国府津,2021-11-30 01:52:00,2021-11-30 22:27:00,20-36-小田原-快速,18.0,国府津
845,3126,国府津,2021-11-30 01:53:00,2021-11-30 22:28:00,20-36-小田原-快速,18.5,国府津
846,1934,鴨宮,2021-11-30 01:56:00,2021-11-30 22:31:00,20-36-小田原-快速,19.0,鴨宮
847,3127,鴨宮,2021-11-30 01:57:00,2021-11-30 22:32:00,20-36-小田原-快速,19.5,鴨宮
848,1935,小田原,2021-11-30 02:00:00,,20-36-小田原-快速,20.0,小田原
849,123,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 21:23:00,21-24-小田原-快速,0.0,大宮(埼玉)
850,124,浦和,2021-11-30 00:08:00,2021-11-30 21:31:00,21-24-小田原-快速,1.0,浦和
851,125,赤羽,2021-11-30 00:18:00,2021-11-30 21:41:00,21-24-小田原-快速,2.0,赤羽
852,126,池袋,2021-11-30 00:29:00,2021-11-30 21:52:00,21-24-小田原-快速,3.0,尾久/池袋
853,2139,池袋,2021-11-30 00:30:00,2021-11-30 21:53:00,21-24-小田原-快速,3.5,尾久/池袋
854,127,新宿,2021-11-30 00:35:00,2021-11-30 21:58:00,21-24-小田原-快速,4.0,上野/新宿
855,2140,新宿,2021-11-30 00:37:00,2021-11-30 22:00:00,21-24-小田原-快速,4.5,上野/新宿
856,128,渋谷,2021-11-30 00:41:00,2021-11-30 22:04:00,21-24-小田原-快速,5.0,東京/渋谷
857,2141,渋谷,2021-11-30 00:42:00,2021-11-30 22:05:00,21-24-小田原-快速,5.5,東京/渋谷
858,129,恵比寿,2021-11-30 00:44:00,2021-11-30 22:07:00,21-24-小田原-快速,6.0,新橋/恵比寿
859,130,大崎,2021-11-30 00:48:00,2021-11-30 22:11:00,21-24-小田原-快速,7.0,品川/大崎
860,2142,大崎,2021-11-30 00:49:00,2021-11-30 22:12:00,21-24-小田原-快速,7.5,品川/大崎
861,131,武蔵小杉,2021-11-30 00:56:00,2021-11-30 22:19:00,21-24-小田原-快速,8.0,川崎/武蔵小杉
862,2143,武蔵小杉,2021-11-30 00:57:00,2021-11-30 22:20:00,21-24-小田原-快速,8.5,川崎/武蔵小杉
863,132,横浜,2021-11-30 01:08:00,2021-11-30 22:31:00,21-24-小田原-快速,9.0,横浜
864,2144,横浜,2021-11-30 01:09:00,2021-11-30 22:32:00,21-24-小田原-快速,9.5,横浜
865,133,戸塚,2021-11-30 01:20:00,2021-11-30 22:43:00,21-24-小田原-快速,10.0,戸塚
866,2145,戸塚,2021-11-30 01:21:00,2021-11-30 22:44:00,21-24-小田原-快速,10.5,戸塚
867,134,大船,2021-11-30 01:26:00,2021-11-30 22:49:00,21-24-小田原-快速,11.0,大船
868,2146,大船,2021-11-30 01:27:00,2021-11-30 22:50:00,21-24-小田原-快速,11.5,大船
869,135,藤沢,2021-11-30 01:31:00,2021-11-30 22:54:00,21-24-小田原-快速,12.0,藤沢
870,2147,藤沢,2021-11-30 01:32:00,2021-11-30 22:55:00,21-24-小田原-快速,12.5,藤沢
871,136,辻堂,2021-11-30 01:35:00,2021-11-30 22:58:00,21-24-小田原-快速,13.0,辻堂
872,2148,辻堂,2021-11-30 01:36:00,2021-11-30 22:59:00,21-24-小田原-快速,13.5,辻堂
873,137,茅ケ崎,2021-11-30 01:39:00,2021-11-30 23:02:00,21-24-小田原-快速,14.0,茅ケ崎
874,2149,茅ケ崎,2021-11-30 01:40:00,2021-11-30 23:03:00,21-24-小田原-快速,14.5,茅ケ崎
875,138,平塚,2021-11-30 01:44:00,2021-11-30 23:07:00,21-24-小田原-快速,15.0,平塚
876,2150,平塚,2021-11-30 01:45:00,2021-11-30 23:08:00,21-24-小田原-快速,15.5,平塚
877,139,大磯,2021-11-30 01:48:00,2021-11-30 23:11:00,21-24-小田原-快速,16.0,大磯
878,2151,大磯,2021-11-30 01:49:00,2021-11-30 23:12:00,21-24-小田原-快速,16.5,大磯
879,140,二宮,2021-11-30 01:53:00,2021-11-30 23:16:00,21-24-小田原-快速,17.0,二宮
880,141,国府津,2021-11-30 01:57:00,2021-11-30 23:20:00,21-24-小田原-快速,18.0,国府津
881,142,鴨宮,2021-11-30 02:00:00,2021-11-30 23:23:00,21-24-小田原-快速,19.0,鴨宮
882,2152,鴨宮,2021-11-30 02:01:00,2021-11-30 23:24:00,21-24-小田原-快速,19.5,鴨宮
883,143,小田原,2021-11-30 02:04:00,,21-24-小田原-快速,20.0,小田原
884,998,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 22:10:00,22-11-小田原-快速,0.0,大宮(埼玉)
885,999,浦和,2021-11-30 00:06:00,2021-11-30 22:16:00,22-11-小田原-快速,1.0,浦和
886,2620,浦和,2021-11-30 00:07:00,2021-11-30 22:17:00,22-11-小田原-快速,1.5,浦和
887,1000,赤羽,2021-11-30 00:15:00,2021-11-30 22:25:00,22-11-小田原-快速,2.0,赤羽
888,1001,池袋,2021-11-30 00:25:00,2021-11-30 22:35:00,22-11-小田原-快速,3.0,尾久/池袋
889,2621,池袋,2021-11-30 00:26:00,2021-11-30 22:36:00,22-11-小田原-快速,3.5,尾久/池袋
890,1002,新宿,2021-11-30 00:31:00,2021-11-30 22:41:00,22-11-小田原-快速,4.0,上野/新宿
891,2622,新宿,2021-11-30 00:32:00,2021-11-30 22:42:00,22-11-小田原-快速,4.5,上野/新宿
892,1003,渋谷,2021-11-30 00:36:00,2021-11-30 22:46:00,22-11-小田原-快速,5.0,東京/渋谷
893,2623,渋谷,2021-11-30 00:37:00,2021-11-30 22:47:00,22-11-小田原-快速,5.5,東京/渋谷
894,1004,恵比寿,2021-11-30 00:39:00,2021-11-30 22:49:00,22-11-小田原-快速,6.0,新橋/恵比寿
895,1005,大崎,2021-11-30 00:43:00,2021-11-30 22:53:00,22-11-小田原-快速,7.0,品川/大崎
896,2624,大崎,2021-11-30 00:46:00,2021-11-30 22:56:00,22-11-小田原-快速,7.5,品川/大崎
897,1006,武蔵小杉,2021-11-30 00:53:00,2021-11-30 23:03:00,22-11-小田原-快速,8.0,川崎/武蔵小杉
898,2625,武蔵小杉,2021-11-30 00:54:00,2021-11-30 23:04:00,22-11-小田原-快速,8.5,川崎/武蔵小杉
899,1007,横浜,2021-11-30 01:04:00,2021-11-30 23:14:00,22-11-小田原-快速,9.0,横浜
900,2626,横浜,2021-11-30 01:05:00,2021-11-30 23:15:00,22-11-小田原-快速,9.5,横浜
901,1008,戸塚,2021-11-30 01:15:00,2021-11-30 23:25:00,22-11-小田原-快速,10.0,戸塚
902,1009,大船,2021-11-30 01:20:00,2021-11-30 23:30:00,22-11-小田原-快速,11.0,大船
903,2627,大船,2021-11-30 01:21:00,2021-11-30 23:31:00,22-11-小田原-快速,11.5,大船
904,1010,藤沢,2021-11-30 01:25:00,2021-11-30 23:35:00,22-11-小田原-快速,12.0,藤沢
905,2628,藤沢,2021-11-30 01:26:00,2021-11-30 23:36:00,22-11-小田原-快速,12.5,藤沢
906,1011,辻堂,2021-11-30 01:29:00,2021-11-30 23:39:00,22-11-小田原-快速,13.0,辻堂
907,2629,辻堂,2021-11-30 01:30:00,2021-11-30 23:40:00,22-11-小田原-快速,13.5,辻堂
908,1012,茅ケ崎,2021-11-30 01:33:00,2021-11-30 23:43:00,22-11-小田原-快速,14.0,茅ケ崎
909,2630,茅ケ崎,2021-11-30 01:34:00,2021-11-30 23:44:00,22-11-小田原-快速,14.5,茅ケ崎
910,1013,平塚,2021-11-30 01:38:00,2021-11-30 23:48:00,22-11-小田原-快速,15.0,平塚
911,1014,大磯,2021-11-30 01:41:00,2021-11-30 23:51:00,22-11-小田原-快速,16.0,大磯
912,2631,大磯,2021-11-30 01:42:00,2021-11-30 23:52:00,22-11-小田原-快速,16.5,大磯
913,1015,二宮,2021-11-30 01:46:00,2021-11-30 23:56:00,22-11-小田原-快速,17.0,二宮
914,1016,国府津,2021-11-30 01:50:00,2021-12-01 00:00:00,22-11-小田原-快速,18.0,国府津
915,2632,国府津,2021-11-30 01:51:00,2021-12-01 00:01:00,22-11-小田原-快速,18.5,国府津
916,1017,鴨宮,2021-11-30 01:54:00,2021-12-01 00:04:00,22-11-小田原-快速,19.0,鴨宮
917,2633,鴨宮,2021-11-30 01:55:00,2021-12-01 00:05:00,22-11-小田原-快速,19.5,鴨宮
918,1018,小田原,2021-11-30 01:58:00,,22-11-小田原-快速,20.0,小田原
919,1670,大宮(埼玉),2021-11-30 00:00:00,2021-11-30 22:24:00,22-26-国府津-快速,0.0,大宮(埼玉)
920,1671,浦和,2021-11-30 00:07:00,2021-11-30 22:31:00,22-26-国府津-快速,1.0,浦和
921,2979,浦和,2021-11-30 00:08:00,2021-11-30 22:32:00,22-26-国府津-快速,1.5,浦和
922,1672,赤羽,2021-11-30 00:15:00,2021-11-30 22:39:00,22-26-国府津-快速,2.0,赤羽
923,2980,赤羽,2021-11-30 00:16:00,2021-11-30 22:40:00,22-26-国府津-快速,2.5,赤羽
924,1673,池袋,2021-11-30 00:27:00,2021-11-30 22:51:00,22-26-国府津-快速,3.0,尾久/池袋
925,2981,池袋,2021-11-30 00:28:00,2021-11-30 22:52:00,22-26-国府津-快速,3.5,尾久/池袋
926,1674,新宿,2021-11-30 00:33:00,2021-11-30 22:57:00,22-26-国府津-快速,4.0,上野/新宿
927,2982,新宿,2021-11-30 00:34:00,2021-11-30 22:58:00,22-26-国府津-快速,4.5,上野/新宿
928,1675,渋谷,2021-11-30 00:38:00,2021-11-30 23:02:00,22-26-国府津-快速,5.0,東京/渋谷
929,2983,渋谷,2021-11-30 00:39:00,2021-11-30 23:03:00,22-26-国府津-快速,5.5,東京/渋谷
930,1676,恵比寿,2021-11-30 00:41:00,2021-11-30 23:05:00,22-26-国府津-快速,6.0,新橋/恵比寿
931,2984,恵比寿,2021-11-30 00:42:00,2021-11-30 23:06:00,22-26-国府津-快速,6.5,新橋/恵比寿
932,1677,大崎,2021-11-30 00:45:00,2021-11-30 23:09:00,22-26-国府津-快速,7.0,品川/大崎
933,2985,大崎,2021-11-30 00:46:00,2021-11-30 23:10:00,22-26-国府津-快速,7.5,品川/大崎
934,1678,武蔵小杉,2021-11-30 00:54:00,2021-11-30 23:18:00,22-26-国府津-快速,8.0,川崎/武蔵小杉
935,1679,横浜,2021-11-30 01:05:00,2021-11-30 23:29:00,22-26-国府津-快速,9.0,横浜
936,2986,横浜,2021-11-30 01:07:00,2021-11-30 23:31:00,22-26-国府津-快速,9.5,横浜
937,1680,戸塚,2021-11-30 01:18:00,2021-11-30 23:42:00,22-26-国府津-快速,10.0,戸塚
938,2987,戸塚,2021-11-30 01:19:00,2021-11-30 23:43:00,22-26-国府津-快速,10.5,戸塚
939,1681,大船,2021-11-30 01:24:00,2021-11-30 23:48:00,22-26-国府津-快速,11.0,大船
940,2988,大船,2021-11-30 01:25:00,2021-11-30 23:49:00,22-26-国府津-快速,11.5,大船
941,1682,藤沢,2021-11-30 01:29:00,2021-11-30 23:53:00,22-26-国府津-快速,12.0,藤沢
942,1683,辻堂,2021-11-30 01:33:00,2021-11-30 23:57:00,22-26-国府津-快速,13.0,辻堂
943,1684,茅ケ崎,2021-11-30 01:37:00,2021-12-01 00:01:00,22-26-国府津-快速,14.0,茅ケ崎
944,1685,平塚,2021-11-30 01:42:00,2021-12-01 00:06:00,22-26-国府津-快速,15.0,平塚
945,1686,大磯,2021-11-30 01:46:00,2021-12-01 00:10:00,22-26-国府津-快速,16.0,大磯
946,1687,二宮,2021-11-30 01:50:00,2021-12-01 00:14:00,22-26-国府津-快速,17.0,二宮
947,2989,二宮,2021-11-30 01:51:00,2021-12-01 00:15:00,22-26-国府津-快速,17.5,二宮
948,1688,国府津,2021-11-30 01:56:00,,22-26-国府津-快速,18.0,国府津
