,Unnamed: 0,Station,Arrive,Depart,Train
304,3,四ツ谷,2021-11-22 13:38:00,2021-11-22 13:38:00,13-29-大月-中央特快
305,4,新宿,2021-11-22 13:44:00,2021-11-22 13:44:00,13-29-大月-中央特快
306,5,中野(東京),2021-11-22 13:49:00,2021-11-22 13:49:00,13-29-大月-中央特快
307,6,三鷹,2021-11-22 13:57:00,2021-11-22 13:57:00,13-29-大月-中央特快
308,7,国分寺,2021-11-22 14:03:00,2021-11-22 14:03:00,13-29-大月-中央特快
309,8,立川,2021-11-22 14:09:00,2021-11-22 14:09:00,13-29-大月-中央特快
310,9,日野(東京),2021-11-22 14:12:00,2021-11-22 14:12:00,13-29-大月-中央特快
311,10,豊田,2021-11-22 14:15:00,2021-11-22 14:15:00,13-29-大月-中央特快
312,11,八王子,2021-11-22 14:20:00,2021-11-22 14:20:00,13-29-大月-中央特快
313,12,西八王子,2021-11-22 14:23:00,2021-11-22 14:23:00,13-29-大月-中央特快
314,13,高尾(東京),2021-11-22 14:27:00,2021-11-22 14:28:00,13-29-大月-中央特快
315,14,相模湖,2021-11-22 14:37:00,2021-11-22 14:45:00,13-29-大月-中央特快
316,15,藤野,2021-11-22 14:49:00,2021-11-22 14:50:00,13-29-大月-中央特快
317,16,上野原,2021-11-22 14:53:00,2021-11-22 14:54:00,13-29-大月-中央特快
318,17,四方津,2021-11-22 14:57:00,2021-11-22 14:58:00,13-29-大月-中央特快
319,18,梁川(山梨),2021-11-22 15:01:00,2021-11-22 15:02:00,13-29-大月-中央特快
320,19,鳥沢,2021-11-22 15:05:00,2021-11-22 15:06:00,13-29-大月-中央特快
321,20,猿橋,2021-11-22 15:09:00,2021-11-22 15:09:00,13-29-大月-中央特快
322,21,大月,2021-11-22 15:14:00,,13-29-大月-中央特快
323,0,東京,,2021-11-22 20:21:00,20-21-高尾-快速
324,1,神田(東京),2021-11-22 20:23:00,2021-11-22 20:23:00,20-21-高尾-快速
325,2,御茶ノ水,2021-11-22 20:25:00,2021-11-22 20:25:00,20-21-高尾-快速
326,3,四ツ谷,2021-11-22 20:30:00,2021-11-22 20:30:00,20-21-高尾-快速
327,4,新宿,2021-11-22 20:36:00,2021-11-22 20:36:00,20-21-高尾-快速
328,5,中野(東京),2021-11-22 20:40:00,2021-11-22 20:40:00,20-21-高尾-快速
329,6,高円寺,2021-11-22 20:42:00,2021-11-22 20:42:00,20-21-高尾-快速
330,7,阿佐ケ谷,2021-11-22 20:44:00,2021-11-22 20:44:00,20-21-高尾-快速
331,8,荻窪,2021-11-22 20:46:00,2021-11-22 20:46:00,20-21-高尾-快速
332,9,西荻窪,2021-11-22 20:48:00,2021-11-22 20:48:00,20-21-高尾-快速
333,10,吉祥寺,2021-11-22 20:51:00,2021-11-22 20:51:00,20-21-高尾-快速
334,11,三鷹,2021-11-22 20:59:00,2021-11-22 20:59:00,20-21-高尾-快速
335,12,武蔵境,2021-11-22 21:01:00,2021-11-22 21:01:00,20-21-高尾-快速
336,13,東小金井,2021-11-22 21:03:00,2021-11-22 21:03:00,20-21-高尾-快速
337,14,武蔵小金井,2021-11-22 21:06:00,2021-11-22 21:06:00,20-21-高尾-快速
338,15,国分寺,2021-11-22 21:09:00,2021-11-22 21:09:00,20-21-高尾-快速
339,16,西国分寺,2021-11-22 21:11:00,2021-11-22 21:11:00,20-21-高尾-快速
340,17,国立,2021-11-22 21:13:00,2021-11-22 21:13:00,20-21-高尾-快速
341,18,立川,2021-11-22 21:17:00,2021-11-22 21:17:00,20-21-高尾-快速
342,19,日野(東京),2021-11-22 21:20:00,2021-11-22 21:20:00,20-21-高尾-快速
343,20,豊田,2021-11-22 21:24:00,2021-11-22 21:24:00,20-21-高尾-快速
344,21,八王子,2021-11-22 21:29:00,2021-11-22 21:29:00,20-21-高尾-快速
345,22,西八王子,2021-11-22 21:32:00,2021-11-22 21:32:00,20-21-高尾-快速
346,23,高尾(東京),2021-11-22 21:36:00,,20-21-高尾-快速
347,0,東京,,2021-11-22 09:20:00,09-20-青梅-快速
348,1,神田(東京),2021-11-22 09:22:00,2021-11-22 09:22:00,09-20-青梅-快速
349,2,御茶ノ水,2021-11-22 09:25:00,2021-11-22 09:25:00,09-20-青梅-快速
350,3,四ツ谷,2021-11-22 09:29:00,2021-11-22 09:29:00,09-20-青梅-快速
351,4,新宿,2021-11-22 09:35:00,2021-11-22 09:35:00,09-20-青梅-快速
352,5,中野(東京),2021-11-22 09:40:00,2021-11-22 09:40:00,09-20-青梅-快速
353,6,高円寺,2021-11-22 09:42:00,2021-11-22 09:42:00,09-20-青梅-快速
354,7,阿佐ケ谷,2021-11-22 09:43:00,2021-11-22 09:43:00,09-20-青梅-快速
355,8,荻窪,2021-11-22 09:46:00,2021-11-22 09:46:00,09-20-青梅-快速
356,9,西荻窪,2021-11-22 09:48:00,2021-11-22 09:48:00,09-20-青梅-快速
357,10,吉祥寺,2021-11-22 09:50:00,2021-11-22 09:50:00,09-20-青梅-快速
358,11,三鷹,2021-11-22 09:54:00,2021-11-22 09:54:00,09-20-青梅-快速
359,12,武蔵境,2021-11-22 09:57:00,2021-11-22 09:57:00,09-20-青梅-快速
360,13,東小金井,2021-11-22 09:59:00,2021-11-22 09:59:00,09-20-青梅-快速
361,14,武蔵小金井,2021-11-22 10:02:00,2021-11-22 10:02:00,09-20-青梅-快速
362,15,国分寺,2021-11-22 10:05:00,2021-11-22 10:05:00,09-20-青梅-快速
363,16,西国分寺,2021-11-22 10:07:00,2021-11-22 10:07:00,09-20-青梅-快速
364,17,国立,2021-11-22 10:09:00,2021-11-22 10:09:00,09-20-青梅-快速
365,18,立川,2021-11-22 10:13:00,2021-11-22 10:13:00,09-20-青梅-快速
366,19,西立川,2021-11-22 10:19:00,2021-11-22 10:19:00,09-20-青梅-快速
367,20,東中神,2021-11-22 10:20:00,2021-11-22 10:20:00,09-20-青梅-快速
368,21,中神,2021-11-22 10:22:00,2021-11-22 10:22:00,09-20-青梅-快速
369,22,昭島,2021-11-22 10:24:00,2021-11-22 10:24:00,09-20-青梅-快速
370,23,拝島,2021-11-22 10:27:00,2021-11-22 10:31:00,09-20-青梅-快速
371,24,牛浜,2021-11-22 10:33:00,2021-11-22 10:33:00,09-20-青梅-快速
372,25,福生,2021-11-22 10:35:00,2021-11-22 10:35:00,09-20-青梅-快速
373,26,羽村,2021-11-22 10:37:00,2021-11-22 10:37:00,09-20-青梅-快速
374,27,小作,2021-11-22 10:40:00,2021-11-22 10:40:00,09-20-青梅-快速
375,28,河辺,2021-11-22 10:43:00,2021-11-22 10:43:00,09-20-青梅-快速
376,29,東青梅,2021-11-22 10:45:00,2021-11-22 10:45:00,09-20-青梅-快速
377,30,青梅,2021-11-22 10:48:00,,09-20-青梅-快速
378,0,東京,,2021-11-22 06:48:00,06-48-高尾-快速
379,1,神田(東京),2021-11-22 06:50:00,2021-11-22 06:50:00,06-48-高尾-快速
380,2,御茶ノ水,2021-11-22 06:52:00,2021-11-22 06:52:00,06-48-高尾-快速
381,3,四ツ谷,2021-11-22 06:57:00,2021-11-22 06:57:00,06-48-高尾-快速
382,4,新宿,2021-11-22 07:03:00,2021-11-22 07:03:00,06-48-高尾-快速
383,5,中野(東京),2021-11-22 07:07:00,2021-11-22 07:07:00,06-48-高尾-快速
384,6,高円寺,2021-11-22 07:09:00,2021-11-22 07:09:00,06-48-高尾-快速
385,7,阿佐ケ谷,2021-11-22 07:11:00,2021-11-22 07:11:00,06-48-高尾-快速
386,8,荻窪,2021-11-22 07:13:00,2021-11-22 07:13:00,06-48-高尾-快速
387,9,西荻窪,2021-11-22 07:15:00,2021-11-22 07:15:00,06-48-高尾-快速
388,10,吉祥寺,2021-11-22 07:17:00,2021-11-22 07:17:00,06-48-高尾-快速
389,11,三鷹,2021-11-22 07:21:00,2021-11-22 07:21:00,06-48-高尾-快速
390,12,武蔵境,2021-11-22 07:23:00,2021-11-22 07:23:00,06-48-高尾-快速
391,13,東小金井,2021-11-22 07:25:00,2021-11-22 07:25:00,06-48-高尾-快速
392,14,武蔵小金井,2021-11-22 07:28:00,2021-11-22 07:28:00,06-48-高尾-快速
393,15,国分寺,2021-11-22 07:32:00,2021-11-22 07:32:00,06-48-高尾-快速
394,16,西国分寺,2021-11-22 07:34:00,2021-11-22 07:34:00,06-48-高尾-快速
395,17,国立,2021-11-22 07:36:00,2021-11-22 07:36:00,06-48-高尾-快速
396,18,立川,2021-11-22 07:40:00,2021-11-22 07:40:00,06-48-高尾-快速
397,19,日野(東京),2021-11-22 07:43:00,2021-11-22 07:43:00,06-48-高尾-快速
398,20,豊田,2021-11-22 07:46:00,2021-11-22 07:46:00,06-48-高尾-快速
399,21,八王子,2021-11-22 07:52:00,2021-11-22 07:52:00,06-48-高尾-快速
400,22,西八王子,2021-11-22 07:55:00,2021-11-22 07:55:00,06-48-高尾-快速
401,23,高尾(東京),2021-11-22 07:59:00,,06-48-高尾-快速
402,0,東京,,2021-11-22 11:40:00,11-40-八王子-快速
403,1,神田(東京),2021-11-22 11:42:00,2021-11-22 11:42:00,11-40-八王子-快速
404,2,御茶ノ水,2021-11-22 11:44:00,2021-11-22 11:44:00,11-40-八王子-快速
405,3,四ツ谷,2021-11-22 11:49:00,2021-11-22 11:49:00,11-40-八王子-快速
406,4,新宿,2021-11-22 11:54:00,2021-11-22 11:54:00,11-40-八王子-快速
407,5,中野(東京),2021-11-22 11:58:00,2021-11-22 11:58:00,11-40-八王子-快速
408,6,高円寺,2021-11-22 12:00:00,2021-11-22 12:00:00,11-40-八王子-快速
409,7,阿佐ケ谷,2021-11-22 12:02:00,2021-11-22 12:02:00,11-40-八王子-快速
410,8,荻窪,2021-11-22 12:04:00,2021-11-22 12:04:00,11-40-八王子-快速
411,9,西荻窪,2021-11-22 12:06:00,2021-11-22 12:06:00,11-40-八王子-快速
412,10,吉祥寺,2021-11-22 12:08:00,2021-11-22 12:08:00,11-40-八王子-快速
413,11,三鷹,2021-11-22 12:13:00,2021-11-22 12:13:00,11-40-八王子-快速
414,12,武蔵境,2021-11-22 12:15:00,2021-11-22 12:15:00,11-40-八王子-快速
415,13,東小金井,2021-11-22 12:17:00,2021-11-22 12:17:00,11-40-八王子-快速
416,14,武蔵小金井,2021-11-22 12:20:00,2021-11-22 12:20:00,11-40-八王子-快速
417,15,国分寺,2021-11-22 12:22:00,2021-11-22 12:22:00,11-40-八王子-快速
418,16,西国分寺,2021-11-22 12:24:00,2021-11-22 12:24:00,11-40-八王子-快速
419,17,国立,2021-11-22 12:27:00,2021-11-22 12:27:00,11-40-八王子-快速
420,18,立川,2021-11-22 12:31:00,2021-11-22 12:31:00,11-40-八王子-快速
421,19,日野(東京),2021-11-22 12:34:00,2021-11-22 12:34:00,11-40-八王子-快速
422,20,豊田,2021-11-22 12:37:00,2021-11-22 12:37:00,11-40-八王子-快速
423,21,八王子,2021-11-22 12:42:00,,11-40-八王子-快速
424,0,東京,,2021-11-22 14:55:00,14-55-高尾-快速
425,1,神田(東京),2021-11-22 14:57:00,2021-11-22 14:57:00,14-55-高尾-快速
426,2,御茶ノ水,2021-11-22 14:59:00,2021-11-22 14:59:00,14-55-高尾-快速
427,3,四ツ谷,2021-11-22 15:04:00,2021-11-22 15:04:00,14-55-高尾-快速
428,4,新宿,2021-11-22 15:09:00,2021-11-22 15:09:00,14-55-高尾-快速
429,5,中野(東京),2021-11-22 15:13:00,2021-11-22 15:13:00,14-55-高尾-快速
430,6,高円寺,2021-11-22 15:15:00,2021-11-22 15:15:00,14-55-高尾-快速
431,7,阿佐ケ谷,2021-11-22 15:17:00,2021-11-22 15:17:00,14-55-高尾-快速
432,8,荻窪,2021-11-22 15:19:00,2021-11-22 15:19:00,14-55-高尾-快速
433,9,西荻窪,2021-11-22 15:21:00,2021-11-22 15:21:00,14-55-高尾-快速
434,10,吉祥寺,2021-11-22 15:23:00,2021-11-22 15:23:00,14-55-高尾-快速
435,11,三鷹,2021-11-22 15:26:00,2021-11-22 15:26:00,14-55-高尾-快速
436,12,武蔵境,2021-11-22 15:28:00,2021-11-22 15:28:00,14-55-高尾-快速
437,13,東小金井,2021-11-22 15:30:00,2021-11-22 15:30:00,14-55-高尾-快速
438,14,武蔵小金井,2021-11-22 15:33:00,2021-11-22 15:33:00,14-55-高尾-快速
439,15,国分寺,2021-11-22 15:35:00,2021-11-22 15:35:00,14-55-高尾-快速
440,16,西国分寺,2021-11-22 15:37:00,2021-11-22 15:37:00,14-55-高尾-快速
441,17,国立,2021-11-22 15:39:00,2021-11-22 15:39:00,14-55-高尾-快速
442,18,立川,2021-11-22 15:43:00,2021-11-22 15:43:00,14-55-高尾-快速
443,19,日野(東京),2021-11-22 15:46:00,2021-11-22 15:46:00,14-55-高尾-快速
444,20,豊田,2021-11-22 15:49:00,2021-11-22 15:49:00,14-55-高尾-快速
445,21,八王子,2021-11-22 15:53:00,2021-11-22 15:53:00,14-55-高尾-快速
446,22,西八王子,2021-11-22 15:56:00,2021-11-22 15:56:00,14-55-高尾-快速
447,23,高尾(東京),2021-11-22 16:00:00,,14-55-高尾-快速
448,0,東京,,2021-11-22 09:44:00,09-44-高尾-快速
449,1,神田(東京),2021-11-22 09:46:00,2021-11-22 09:46:00,09-44-高尾-快速
450,2,御茶ノ水,2021-11-22 09:48:00,2021-11-22 09:48:00,09-44-高尾-快速
451,3,四ツ谷,2021-11-22 09:53:00,2021-11-22 09:53:00,09-44-高尾-快速
452,4,新宿,2021-11-22 10:01:00,2021-11-22 10:01:00,09-44-高尾-快速
453,5,中野(東京),2021-11-22 10:06:00,2021-11-22 10:06:00,09-44-高尾-快速
454,6,高円寺,2021-11-22 10:07:00,2021-11-22 10:07:00,09-44-高尾-快速
455,7,阿佐ケ谷,2021-11-22 10:09:00,2021-11-22 10:09:00,09-44-高尾-快速
456,8,荻窪,2021-11-22 10:11:00,2021-11-22 10:11:00,09-44-高尾-快速
457,9,西荻窪,2021-11-22 10:14:00,2021-11-22 10:14:00,09-44-高尾-快速
458,10,吉祥寺,2021-11-22 10:16:00,2021-11-22 10:16:00,09-44-高尾-快速
459,11,三鷹,2021-11-22 10:21:00,2021-11-22 10:21:00,09-44-高尾-快速
460,12,武蔵境,2021-11-22 10:23:00,2021-11-22 10:23:00,09-44-高尾-快速
461,13,東小金井,2021-11-22 10:25:00,2021-11-22 10:25:00,09-44-高尾-快速
462,14,武蔵小金井,2021-11-22 10:27:00,2021-11-22 10:27:00,09-44-高尾-快速
463,15,国分寺,2021-11-22 10:31:00,2021-11-22 10:31:00,09-44-高尾-快速
464,16,西国分寺,2021-11-22 10:33:00,2021-11-22 10:33:00,09-44-高尾-快速
465,17,国立,2021-11-22 10:35:00,2021-11-22 10:35:00,09-44-高尾-快速
466,18,立川,2021-11-22 10:40:00,2021-11-22 10:40:00,09-44-高尾-快速
467,19,日野(東京),2021-11-22 10:43:00,2021-11-22 10:43:00,09-44-高尾-快速
468,20,豊田,2021-11-22 10:46:00,2021-11-22 10:46:00,09-44-高尾-快速
469,21,八王子,2021-11-22 10:52:00,2021-11-22 10:52:00,09-44-高尾-快速
470,22,西八王子,2021-11-22 10:55:00,2021-11-22 10:55:00,09-44-高尾-快速
471,23,高尾(東京),2021-11-22 10:59:00,,09-44-高尾-快速
472,0,東京,,2021-11-22 17:02:00,17-02-立川-快速
473,1,神田(東京),2021-11-22 17:04:00,2021-11-22 17:04:00,17-02-立川-快速
474,2,御茶ノ水,2021-11-22 17:06:00,2021-11-22 17:06:00,17-02-立川-快速
475,3,四ツ谷,2021-11-22 17:11:00,2021-11-22 17:11:00,17-02-立川-快速
476,4,新宿,2021-11-22 17:16:00,2021-11-22 17:16:00,17-02-立川-快速
477,5,中野(東京),2021-11-22 17:20:00,2021-11-22 17:20:00,17-02-立川-快速
478,6,高円寺,2021-11-22 17:22:00,2021-11-22 17:22:00,17-02-立川-快速
479,7,阿佐ケ谷,2021-11-22 17:24:00,2021-11-22 17:24:00,17-02-立川-快速
480,8,荻窪,2021-11-22 17:26:00,2021-11-22 17:26:00,17-02-立川-快速
481,9,西荻窪,2021-11-22 17:29:00,2021-11-22 17:29:00,17-02-立川-快速
482,10,吉祥寺,2021-11-22 17:31:00,2021-11-22 17:31:00,17-02-立川-快速
483,11,三鷹,2021-11-22 17:34:00,2021-11-22 17:34:00,17-02-立川-快速
484,12,武蔵境,2021-11-22 17:36:00,2021-11-22 17:36:00,17-02-立川-快速
485,13,東小金井,2021-11-22 17:38:00,2021-11-22 17:38:00,17-02-立川-快速
486,14,武蔵小金井,2021-11-22 17:41:00,2021-11-22 17:41:00,17-02-立川-快速
487,15,国分寺,2021-11-22 17:43:00,2021-11-22 17:43:00,17-02-立川-快速
488,16,西国分寺,2021-11-22 17:45:00,2021-11-22 17:45:00,17-02-立川-快速
489,17,国立,2021-11-22 17:48:00,2021-11-22 17:48:00,17-02-立川-快速
490,18,立川,2021-11-22 17:51:00,,17-02-立川-快速
491,0,東京,,2021-11-22 06:34:00,06-34-高尾-中央特快
492,1,神田(東京),2021-11-22 06:36:00,2021-11-22 06:36:00,06-34-高尾-中央特快
493,2,御茶ノ水,2021-11-22 06:38:00,2021-11-22 06:38:00,06-34-高尾-中央特快
494,3,四ツ谷,2021-11-22 06:43:00,2021-11-22 06:43:00,06-34-高尾-中央特快
495,4,新宿,2021-11-22 06:48:00,2021-11-22 06:48:00,06-34-高尾-中央特快
496,5,中野(東京),2021-11-22 06:52:00,2021-11-22 06:52:00,06-34-高尾-中央特快
497,6,三鷹,2021-11-22 07:01:00,2021-11-22 07:01:00,06-34-高尾-中央特快
498,7,国分寺,2021-11-22 07:08:00,2021-11-22 07:08:00,06-34-高尾-中央特快
499,8,立川,2021-11-22 07:14:00,2021-11-22 07:14:00,06-34-高尾-中央特快
500,9,日野(東京),2021-11-22 07:17:00,2021-11-22 07:17:00,06-34-高尾-中央特快
501,10,豊田,2021-11-22 07:20:00,2021-11-22 07:20:00,06-34-高尾-中央特快
502,11,八王子,2021-11-22 07:24:00,2021-11-22 07:24:00,06-34-高尾-中央特快
503,12,西八王子,2021-11-22 07:27:00,2021-11-22 07:27:00,06-34-高尾-中央特快
504,13,高尾(東京),2021-11-22 07:31:00,,06-34-高尾-中央特快
505,0,東京,,2021-11-22 15:51:00,15-51-高尾-中央特快
506,1,神田(東京),2021-11-22 15:53:00,2021-11-22 15:53:00,15-51-高尾-中央特快
507,2,御茶ノ水,2021-11-22 15:56:00,2021-11-22 15:56:00,15-51-高尾-中央特快
508,3,四ツ谷,2021-11-22 16:00:00,2021-11-22 16:00:00,15-51-高尾-中央特快
509,4,新宿,2021-11-22 16:09:00,2021-11-22 16:09:00,15-51-高尾-中央特快
510,5,中野(東京),2021-11-22 16:13:00,2021-11-22 16:13:00,15-51-高尾-中央特快
511,6,三鷹,2021-11-22 16:20:00,2021-11-22 16:20:00,15-51-高尾-中央特快
512,7,国分寺,2021-11-22 16:26:00,2021-11-22 16:26:00,15-51-高尾-中央特快
513,8,立川,2021-11-22 16:32:00,2021-11-22 16:32:00,15-51-高尾-中央特快
514,9,日野(東京),2021-11-22 16:35:00,2021-11-22 16:35:00,15-51-高尾-中央特快
515,10,豊田,2021-11-22 16:38:00,2021-11-22 16:38:00,15-51-高尾-中央特快
516,11,八王子,2021-11-22 16:43:00,2021-11-22 16:43:00,15-51-高尾-中央特快
517,12,西八王子,2021-11-22 16:46:00,2021-11-22 16:46:00,15-51-高尾-中央特快
518,13,高尾(東京),2021-11-22 16:50:00,,15-51-高尾-中央特快
519,0,東京,,2021-11-22 09:06:00,09-06-高尾-快速
520,1,神田(東京),2021-11-22 09:08:00,2021-11-22 09:08:00,09-06-高尾-快速
521,2,御茶ノ水,2021-11-22 09:10:00,2021-11-22 09:10:00,09-06-高尾-快速
522,3,四ツ谷,2021-11-22 09:15:00,2021-11-22 09:15:00,09-06-高尾-快速
523,4,新宿,2021-11-22 09:22:00,2021-11-22 09:22:00,09-06-高尾-快速
524,5,中野(東京),2021-11-22 09:26:00,2021-11-22 09:26:00,09-06-高尾-快速
525,6,高円寺,2021-11-22 09:28:00,2021-11-22 09:28:00,09-06-高尾-快速
526,7,阿佐ケ谷,2021-11-22 09:30:00,2021-11-22 09:30:00,09-06-高尾-快速
527,8,荻窪,2021-11-22 09:32:00,2021-11-22 09:32:00,09-06-高尾-快速
528,9,西荻窪,2021-11-22 09:34:00,2021-11-22 09:34:00,09-06-高尾-快速
529,10,吉祥寺,2021-11-22 09:36:00,2021-11-22 09:36:00,09-06-高尾-快速
530,11,三鷹,2021-11-22 09:40:00,2021-11-22 09:40:00,09-06-高尾-快速
531,12,武蔵境,2021-11-22 09:43:00,2021-11-22 09:43:00,09-06-高尾-快速
532,13,東小金井,2021-11-22 09:45:00,2021-11-22 09:45:00,09-06-高尾-快速
533,14,武蔵小金井,2021-11-22 09:47:00,2021-11-22 09:47:00,09-06-高尾-快速
534,15,国分寺,2021-11-22 09:50:00,2021-11-22 09:50:00,09-06-高尾-快速
535,16,西国分寺,2021-11-22 09:52:00,2021-11-22 09:52:00,09-06-高尾-快速
536,17,国立,2021-11-22 09:54:00,2021-11-22 09:54:00,09-06-高尾-快速
537,18,立川,2021-11-22 10:02:00,2021-11-22 10:02:00,09-06-高尾-快速
538,19,日野(東京),2021-11-22 10:05:00,2021-11-22 10:05:00,09-06-高尾-快速
539,20,豊田,2021-11-22 10:08:00,2021-11-22 10:08:00,09-06-高尾-快速
540,21,八王子,2021-11-22 10:13:00,2021-11-22 10:13:00,09-06-高尾-快速
541,22,西八王子,2021-11-22 10:15:00,2021-11-22 10:15:00,09-06-高尾-快速
542,23,高尾(東京),2021-11-22 10:20:00,,09-06-高尾-快速
543,0,東京,,2021-11-22 19:20:00,19-20-立川-快速
544,1,神田(東京),2021-11-22 19:22:00,2021-11-22 19:22:00,19-20-立川-快速
545,2,御茶ノ水,2021-11-22 19:24:00,2021-11-22 19:24:00,19-20-立川-快速
546,3,四ツ谷,2021-11-22 19:29:00,2021-11-22 19:29:00,19-20-立川-快速
547,4,新宿,2021-11-22 19:36:00,2021-11-22 19:36:00,19-20-立川-快速
548,5,中野(東京),2021-11-22 19:40:00,2021-11-22 19:40:00,19-20-立川-快速
549,6,高円寺,2021-11-22 19:42:00,2021-11-22 19:42:00,19-20-立川-快速
550,7,阿佐ケ谷,2021-11-22 19:44:00,2021-11-22 19:44:00,19-20-立川-快速
551,8,荻窪,2021-11-22 19:46:00,2021-11-22 19:46:00,19-20-立川-快速
552,9,西荻窪,2021-11-22 19:49:00,2021-11-22 19:49:00,19-20-立川-快速
553,10,吉祥寺,2021-11-22 19:51:00,2021-11-22 19:51:00,19-20-立川-快速
554,11,三鷹,2021-11-22 19:58:00,2021-11-22 19:58:00,19-20-立川-快速
555,12,武蔵境,2021-11-22 20:01:00,2021-11-22 20:01:00,19-20-立川-快速
556,13,東小金井,2021-11-22 20:03:00,2021-11-22 20:03:00,19-20-立川-快速
557,14,武蔵小金井,2021-11-22 20:06:00,2021-11-22 20:06:00,19-20-立川-快速
558,15,国分寺,2021-11-22 20:09:00,2021-11-22 20:09:00,19-20-立川-快速
559,16,西国分寺,2021-11-22 20:11:00,2021-11-22 20:11:00,19-20-立川-快速
560,17,国立,2021-11-22 20:14:00,2021-11-22 20:14:00,19-20-立川-快速
561,18,立川,2021-11-22 20:17:00,,19-20-立川-快速
562,0,東京,,2021-11-22 14:24:00,14-24-八王子-快速
563,1,神田(東京),2021-11-22 14:26:00,2021-11-22 14:26:00,14-24-八王子-快速
564,2,御茶ノ水,2021-11-22 14:29:00,2021-11-22 14:29:00,14-24-八王子-快速
565,3,四ツ谷,2021-11-22 14:34:00,2021-11-22 14:34:00,14-24-八王子-快速
566,4,新宿,2021-11-22 14:39:00,2021-11-22 14:39:00,14-24-八王子-快速
567,5,中野(東京),2021-11-22 14:43:00,2021-11-22 14:43:00,14-24-八王子-快速
568,6,高円寺,2021-11-22 14:45:00,2021-11-22 14:45:00,14-24-八王子-快速
569,7,阿佐ケ谷,2021-11-22 14:47:00,2021-11-22 14:47:00,14-24-八王子-快速
570,8,荻窪,2021-11-22 14:49:00,2021-11-22 14:49:00,14-24-八王子-快速
571,9,西荻窪,2021-11-22 14:51:00,2021-11-22 14:51:00,14-24-八王子-快速
572,10,吉祥寺,2021-11-22 14:53:00,2021-11-22 14:53:00,14-24-八王子-快速
573,11,三鷹,2021-11-22 14:59:00,2021-11-22 14:59:00,14-24-八王子-快速
574,12,武蔵境,2021-11-22 15:01:00,2021-11-22 15:01:00,14-24-八王子-快速
575,13,東小金井,2021-11-22 15:04:00,2021-11-22 15:04:00,14-24-八王子-快速
576,14,武蔵小金井,2021-11-22 15:06:00,2021-11-22 15:06:00,14-24-八王子-快速
577,15,国分寺,2021-11-22 15:12:00,2021-11-22 15:12:00,14-24-八王子-快速
578,16,西国分寺,2021-11-22 15:14:00,2021-11-22 15:14:00,14-24-八王子-快速
579,17,国立,2021-11-22 15:17:00,2021-11-22 15:17:00,14-24-八王子-快速
580,18,立川,2021-11-22 15:24:00,2021-11-22 15:24:00,14-24-八王子-快速
581,19,日野(東京),2021-11-22 15:27:00,2021-11-22 15:27:00,14-24-八王子-快速
582,20,豊田,2021-11-22 15:30:00,2021-11-22 15:30:00,14-24-八王子-快速
583,21,八王子,2021-11-22 15:35:00,,14-24-八王子-快速
584,0,東京,,2021-11-22 07:32:00,07-32-武蔵小金井-快速
585,1,神田(東京),2021-11-22 07:34:00,2021-11-22 07:34:00,07-32-武蔵小金井-快速
